Version,Timestamp,Simuliertes Scenario,Steps,Flocking,Konsens,Fertige Fahrzeuge,Nicht fertige Fahrzeuge,Emergency Brakes,Kollisionen,min Zeit,avg Zeit,maxZeit,avg Distanz,sum Distanz,UNDER_DISTANCE,IN_DISTANCE,OUT_OF_DISTANCE,NO_LEADER,FLOCKING_DEACTIVATION_COOLDOWN,NEIGHBOR_RADIUS_FOR_TRAFFIC,MAX_MIN_DISTANCE_DIFF,COHESION_MINIMUM_UTILIZATION_OFFSET_ON_NEW_LANE,COHESION_LANE_CHANGE_COOLDOWN,seperationPercentageWhenAligmentAcellarate
eval 3,2024-11-27T21:39:21.112524600,ENDE_VON_ZWEI_SPUREN,300,true,true,107,233,149,29,71.0,142.92523364485982,229.0,1416.2826578321547,480119.82100510044,min:1  avg:26.53409090909091  max:109,min:1  avg:22.446927374301676  max:112,min:1  avg:51.02025316455696  max:140,min:1  avg:10.931623931623932  max:79,60.0,40.0,1.2,1.2,30,0.6000000000000001
eval 3,2024-11-27T21:42:00.815076100,ENDE_VON_ZWEI_SPUREN,300,true,true,111,242,157,21,70.0,140.22522522522522,214.0,1439.9467634501589,508301.2074979061,min:1  avg:26.080459770114942  max:141,min:1  avg:22.544412607449857  max:97,min:2  avg:51.95177664974619  max:138,min:1  avg:9.758620689655173  max:84,60.0,40.0,1.2,1.2,30,0.8
eval 3,2024-11-27T21:44:33.780646200,ENDE_VON_ZWEI_SPUREN,300,true,true,108,219,220,35,68.0,143.32407407407408,207.0,1481.202660493544,482872.0673208954,min:1  avg:24.898843930635838  max:102,min:1  avg:20.817391304347826  max:82,min:1  avg:49.743654822335024  max:135,min:1  avg:9.475806451612904  max:105,60.0,40.0,1.2,1.4,10,0.2
eval 3,2024-11-27T21:47:44.462419400,ENDE_VON_ZWEI_SPUREN,300,true,true,93,259,156,20,68.0,146.69892473118279,218.0,1350.45204468018,474008.6676827432,min:1  avg:29.583090379008745  max:126,min:1  avg:22.644257703081234  max:113,min:1  avg:56.10230179028133  max:136,min:1  avg:11.754545454545454  max:49,60.0,40.0,1.2,1.4,10,0.6000000000000001
eval 3,2024-11-27T21:50:17.354214400,ENDE_VON_ZWEI_SPUREN,300,true,true,110,231,132,28,71.0,142.3,212.0,1462.7250932924453,498789.2568127238,min:1  avg:25.928774928774928  max:112,min:1  avg:22.174785100286535  max:97,min:2  avg:52.14430379746835  max:139,min:1  avg:10.097345132743364  max:71,60.0,40.0,1.2,1.4,10,0.8
eval 3,2024-11-27T21:53:05.759498700,ENDE_VON_ZWEI_SPUREN,300,true,true,107,246,189,24,68.0,141.5607476635514,203.0,1437.768438203366,506094.4902475849,min:1  avg:29.19287833827893  max:125,min:1  avg:21.392550143266476  max:81,min:1  avg:53.255  max:131,min:1  avg:9.403361344537815  max:55,60.0,40.0,1.2,1.4,20,0.2
eval 3,2024-11-27T21:55:52.585073500,ENDE_VON_ZWEI_SPUREN,300,true,true,95,224,169,38,68.0,135.09473684210528,213.0,1426.73113000704,453700.49934223876,min:1  avg:24.548571428571428  max:86,min:1  avg:20.557142857142857  max:114,min:1  avg:48.01020408163265  max:150,min:1  avg:10.182539682539682  max:90,60.0,40.0,1.2,1.4,20,0.4
eval 3,2024-11-27T21:58:27.529830300,ENDE_VON_ZWEI_SPUREN,300,true,true,111,234,151,22,72.0,136.57657657657657,205.0,1468.618519233035,505204.770616164,min:1  avg:25.61318051575931  max:111,min:1  avg:21.519287833827892  max:98,min:2  avg:49.81151832460733  max:128,min:1  avg:9.40495867768595  max:73,60.0,40.0,1.2,1.4,20,0.6000000000000001
eval 3,2024-11-27T22:02:57.907003500,ENDE_VON_ZWEI_SPUREN,300,true,true,102,234,219,30,70.0,143.48039215686273,223.0,1431.576644243931,479578.1758217169,min:1  avg:27.170391061452513  max:96,min:1  avg:22.954674220963174  max:86,min:1  avg:50.84010152284264  max:132,min:1  avg:10.024  max:104,60.0,40.0,1.2,1.4,30,0.2
eval 3,2024-11-27T22:05:40.702305700,ENDE_VON_ZWEI_SPUREN,300,true,true,111,235,177,23,69.0,146.21621621621622,214.0,1457.8944841814243,502973.5970425914,min:1  avg:28.834733893557424  max:130,min:1  avg:21.023054755043226  max:82,min:1  avg:53.94615384615385  max:133,min:1  avg:10.070796460176991  max:132,60.0,40.0,1.2,1.4,30,0.4
eval 3,2024-11-27T22:08:20.981332200,ENDE_VON_ZWEI_SPUREN,300,true,true,100,249,131,22,70.0,143.78,221.0,1413.7438173667665,493396.5922610015,min:1  avg:29.667613636363637  max:119,min:1  avg:22.69054441260745  max:107,min:2  avg:52.35549872122762  max:136,min:1  avg:11.047619047619047  max:109,60.0,40.0,1.2,1.4,30,0.6000000000000001
eval 3,2024-11-27T22:11:01.303774400,ENDE_VON_ZWEI_SPUREN,300,true,true,106,230,191,30,70.0,148.68867924528303,207.0,1441.1869719562735,484238.8225773079,min:1  avg:25.09090909090909  max:94,min:1  avg:22.494285714285713  max:95,min:1  avg:53.79643765903308  max:147,min:1  avg:9.852459016393443  max:70,60.0,40.0,1.2,1.4,30,0.8
eval 3,2024-11-27T22:13:34.856812200,ENDE_VON_ZWEI_SPUREN,300,true,true,97,227,256,33,71.0,154.83505154639175,226.0,1411.8180497132785,457429.0481071022,min:1  avg:27.174785100286535  max:104,min:1  avg:19.879765395894427  max:73,min:1  avg:51.6958762886598  max:140,min:1  avg:11.0  max:88,60.0,40.0,1.2,1.5999999999999999,10,0.2
eval 3,2024-11-27T22:16:09.414097400,ENDE_VON_ZWEI_SPUREN,300,true,true,116,237,172,21,68.0,130.98275862068965,197.0,1451.5601885744877,510949.1863782197,min:1  avg:24.388101983002834  max:91,min:1  avg:22.28  max:95,min:1  avg:48.8248730964467  max:108,min:1  avg:11.048780487804878  max:102,60.0,40.0,1.2,1.5999999999999999,10,0.4
eval 3,2024-11-27T22:18:53.587191200,ENDE_VON_ZWEI_SPUREN,300,true,true,111,239,177,21,71.0,141.9099099099099,215.0,1434.4319576202558,502051.18516708957,min:1  avg:27.06413994169096  max:118,min:1  avg:21.79886685552408  max:85,min:2  avg:52.88341968911917  max:131,min:1  avg:9.0546875  max:71,60.0,40.0,1.2,1.5999999999999999,10,0.6000000000000001
eval 3,2024-11-27T22:21:33.966924,ENDE_VON_ZWEI_SPUREN,300,true,true,101,236,158,26,70.0,138.78217821782178,212.0,1420.1158140252235,478579.0293265003,min:1  avg:26.525525525525527  max:132,min:1  avg:20.777448071216618  max:80,min:2  avg:54.09819121447028  max:138,min:1  avg:10.664  max:70,60.0,40.0,1.2,1.5999999999999999,10,0.8
eval 3,2024-11-27T22:24:16.187239300,ENDE_VON_ZWEI_SPUREN,300,true,true,104,243,195,22,68.0,139.9903846153846,217.0,1399.9471553010733,484381.71573417133,min:1  avg:29.49271137026239  max:109,min:1  avg:21.883522727272727  max:96,min:1  avg:50.90512820512821  max:138,min:1  avg:10.807017543859649  max:74,60.0,40.0,1.2,1.5999999999999999,20,0.2
eval 3,2024-11-27T22:26:48.884549600,ENDE_VON_ZWEI_SPUREN,300,true,true,105,207,196,39,68.0,139.16190476190476,209.0,1500.2919460920234,468091.0871807113,min:1  avg:22.794202898550726  max:111,min:1  avg:19.869822485207102  max:81,min:2  avg:49.53488372093023  max:136,min:1  avg:9.719696969696969  max:63,60.0,40.0,1.2,1.5999999999999999,20,0.4
eval 3,2024-11-27T22:29:35.234351900,ENDE_VON_ZWEI_SPUREN,300,true,true,104,235,143,29,68.0,145.89423076923077,215.0,1435.4759050595192,485190.8559101175,min:1  avg:28.203488372093023  max:130,min:1  avg:23.674220963172804  max:118,min:2  avg:53.25765306122449  max:144,min:1  avg:9.982608695652173  max:55,60.0,40.0,1.2,1.5999999999999999,20,0.6000000000000001
eval 3,2024-11-27T22:32:13.306816500,ENDE_VON_ZWEI_SPUREN,300,true,true,115,248,130,14,72.0,143.50434782608696,206.0,1455.5888020150812,528378.7351314744,min:1  avg:26.174418604651162  max:122,min:1  avg:22.870689655172413  max:91,min:2  avg:54.881443298969074  max:141,min:1  avg:9.855855855855856  max:72,60.0,40.0,1.2,1.5999999999999999,20,0.8
eval 3,2024-11-27T22:34:43.873347800,ENDE_VON_ZWEI_SPUREN,300,true,true,100,227,240,34,71.0,143.23,228.0,1445.1197175625407,471109.02792538825,min:1  avg:24.517045454545453  max:103,min:1  avg:21.345609065155806  max:99,min:1  avg:49.57289002557545  max:131,min:1  avg:10.770491803278688  max:128,60.0,40.0,1.2,1.5999999999999999,30,0.2
eval 3,2024-11-27T22:37:26.217840,ENDE_VON_ZWEI_SPUREN,300,true,true,103,229,213,29,70.0,155.66990291262135,206.0,1443.4359095167301,477777.28605003766,min:1  avg:26.619883040935672  max:99,min:1  avg:21.6685878962536  max:87,min:2  avg:53.69250645994832  max:133,min:1  avg:10.581818181818182  max:106,60.0,40.0,1.2,1.5999999999999999,30,0.4
eval 3,2024-11-27T22:40:02.888515800,ENDE_VON_ZWEI_SPUREN,300,true,true,104,230,149,29,71.0,144.7403846153846,224.0,1465.6267944962772,488053.7225672603,min:1  avg:23.774647887323944  max:125,min:1  avg:21.20916905444126  max:83,min:2  avg:52.850515463917525  max:141,min:1  avg:9.25438596491228  max:118,60.0,40.0,1.2,1.5999999999999999,30,0.6000000000000001
eval 3,2024-11-27T22:42:37.449323900,ENDE_VON_ZWEI_SPUREN,300,true,true,110,229,145,26,72.0,136.70909090909092,206.0,1468.800769935688,497923.46100819827,min:1  avg:23.974212034383953  max:90,min:1  avg:20.23209169054441  max:86,min:1  avg:50.95618556701031  max:135,min:1  avg:9.69047619047619  max:92,60.0,40.0,1.2,1.5999999999999999,30,0.8
eval 3,2024-11-27T22:45:04.245905400,ENDE_VON_ZWEI_SPUREN,300,true,true,109,221,138,30,68.0,132.27522935779817,208.0,1470.5891083002618,483823.8166307861,min:1  avg:25.712209302325583  max:114,min:1  avg:20.334302325581394  max:97,min:2  avg:47.248704663212436  max:136,min:1  avg:9.441176470588236  max:51,60.0,40.0,1.2,1.7999999999999998,10,0.2
eval 3,2024-11-27T22:47:36.254483800,ENDE_VON_ZWEI_SPUREN,300,true,true,117,216,173,28,69.0,139.0,206.0,1497.4239801285362,497144.761402674,min:1  avg:24.129310344827587  max:109,min:1  avg:21.77650429799427  max:78,min:2  avg:48.97402597402598  max:125,min:1  avg:9.039370078740157  max:50,60.0,40.0,1.2,1.7999999999999998,10,0.4
eval 3,2024-11-27T22:50:14.308026700,ENDE_VON_ZWEI_SPUREN,300,true,true,110,224,185,27,68.0,146.5,207.0,1463.7697613473317,488899.1002900088,min:1  avg:26.303834808259587  max:94,min:1  avg:20.51014492753623  max:84,min:2  avg:55.8656330749354  max:142,min:1  avg:9.149606299212598  max:77,60.0,40.0,1.2,1.7999999999999998,10,0.6000000000000001
eval 3,2024-11-27T22:52:46.962011200,ENDE_VON_ZWEI_SPUREN,300,true,true,113,234,162,23,70.0,144.05309734513276,210.0,1442.6023778982892,500583.0251307064,min:1  avg:26.722543352601157  max:137,min:1  avg:22.602240896358545  max:109,min:2  avg:51.66581632653061  max:138,min:1  avg:9.728  max:70,60.0,40.0,1.2,1.7999999999999998,10,0.8
eval 3,2024-11-27T22:55:29.506037,ENDE_VON_ZWEI_SPUREN,300,true,true,100,241,198,26,72.0,141.57,216.0,1423.6584751606063,484043.88155460614,min:1  avg:27.181818181818183  max:115,min:1  avg:21.380681818181817  max:98,min:2  avg:51.58974358974359  max:157,min:1  avg:9.818181818181818  max:73,60.0,40.0,1.2,1.7999999999999998,20,0.2
eval 3,2024-11-27T22:58:12.715247400,ENDE_VON_ZWEI_SPUREN,300,true,true,91,233,199,35,71.0,146.12087912087912,224.0,1411.9470658197654,456058.9022597842,min:1  avg:28.231884057971016  max:109,min:1  avg:22.10028653295129  max:107,min:2  avg:52.47704081632653  max:151,min:1  avg:11.38888888888889  max:71,60.0,40.0,1.2,1.7999999999999998,20,0.4
eval 3,2024-11-27T23:00:53.793695400,ENDE_VON_ZWEI_SPUREN,300,true,true,110,236,162,25,71.0,138.46363636363637,210.0,1448.9946238995565,499903.145245347,min:1  avg:25.494152046783626  max:117,min:1  avg:21.879310344827587  max:73,min:2  avg:54.309462915601024  max:126,min:1  avg:9.822033898305085  max:71,60.0,40.0,1.2,1.7999999999999998,20,0.6000000000000001
eval 3,2024-11-27T23:03:30.186126700,ENDE_VON_ZWEI_SPUREN,300,true,true,102,232,144,27,70.0,143.12745098039215,217.0,1424.831039038923,475893.56703900034,min:1  avg:25.3768115942029  max:121,min:1  avg:19.982608695652175  max:70,min:2  avg:52.24352331606217  max:141,min:1  avg:9.950819672131148  max:81,60.0,40.0,1.2,1.7999999999999998,20,0.8
eval 3,2024-11-27T23:05:59.929831200,ENDE_VON_ZWEI_SPUREN,300,true,true,101,220,193,35,68.0,141.23762376237624,212.0,1445.7162146171624,464074.90489210916,min:1  avg:24.979942693409743  max:96,min:1  avg:20.451895043731778  max:89,min:1  avg:49.868556701030926  max:127,min:1  avg:10.032520325203253  max:59,60.0,40.0,1.2,1.7999999999999998,30,0.2
eval 3,2024-11-27T23:08:40.657657300,ENDE_VON_ZWEI_SPUREN,300,true,true,112,228,161,25,68.0,141.0625,206.0,1455.4474812302283,494852.1436182776,min:1  avg:25.74928774928775  max:122,min:1  avg:21.95614035087719  max:96,min:1  avg:51.65025906735751  max:130,min:1  avg:9.540740740740741  max:153,60.0,40.0,1.2,1.7999999999999998,30,0.4
eval 3,2024-11-27T23:11:15.979406100,ENDE_VON_ZWEI_SPUREN,300,true,true,103,224,157,35,70.0,147.23300970873785,207.0,1441.3357993835596,469875.4705990404,min:1  avg:25.534285714285716  max:100,min:1  avg:22.104225352112675  max:103,min:2  avg:53.89058524173028  max:122,min:1  avg:9.805084745762711  max:163,60.0,40.0,1.2,1.7999999999999998,30,0.6000000000000001
eval 3,2024-11-27T23:13:47.403095200,ENDE_VON_ZWEI_SPUREN,300,true,true,108,238,199,22,68.0,137.19444444444446,207.0,1454.4309564687994,503233.1109382046,min:1  avg:24.38953488372093  max:97,min:1  avg:21.423976608187136  max:80,min:2  avg:52.22020725388601  max:143,min:1  avg:10.007874015748031  max:67,60.0,40.0,1.2,1.7999999999999998,30,0.8
eval 3,2024-11-27T23:16:37.437058200,ENDE_VON_ZWEI_SPUREN,300,true,true,103,258,98,20,72.0,149.09708737864077,224.0,1363.6776134581012,490923.9408449164,min:1  avg:24.882697947214076  max:119,min:1  avg:35.27548209366391  max:125,min:1  avg:48.00751879699248  max:140,min:1  avg:10.327586206896552  max:74,60.0,40.0,1.4,1.2,10,0.2
eval 3,2024-11-27T23:19:24.529332200,ENDE_VON_ZWEI_SPUREN,300,true,true,105,266,83,12,70.0,138.04761904761904,223.0,1385.3893441249118,512594.05732621736,min:1  avg:22.952095808383234  max:118,min:1  avg:35.693593314763234  max:115,min:1  avg:46.63520408163265  max:126,min:1  avg:10.899082568807339  max:98,60.0,40.0,1.4,1.2,10,0.4
eval 3,2024-11-27T23:22:06.892279700,ENDE_VON_ZWEI_SPUREN,300,true,true,109,253,81,18,71.0,138.8348623853211,219.0,1395.5467793193313,505187.9341135979,min:1  avg:20.62908011869436  max:100,min:1  avg:33.830555555555556  max:123,min:1  avg:49.720101781170484  max:132,min:1  avg:10.243697478991596  max:139,60.0,40.0,1.4,1.2,10,0.6000000000000001
eval 3,2024-11-27T23:25:01.909439500,ENDE_VON_ZWEI_SPUREN,300,true,true,99,266,103,14,71.0,143.63636363636363,215.0,1344.6608931035316,489456.5650896855,min:1  avg:22.88449848024316  max:129,min:1  avg:32.50137741046832  max:107,min:2  avg:50.21994884910486  max:128,min:1  avg:11.0  max:119,60.0,40.0,1.4,1.2,10,0.8
eval 3,2024-11-27T23:27:44.876263700,ENDE_VON_ZWEI_SPUREN,300,true,true,112,252,135,18,71.0,139.33035714285714,207.0,1397.8382899746593,507415.29926080134,min:1  avg:21.099397590361445  max:106,min:1  avg:32.50271739130435  max:113,min:1  avg:48.210126582278484  max:144,min:1  avg:10.043859649122806  max:71,60.0,40.0,1.4,1.2,20,0.2
eval 3,2024-11-27T23:30:38.707069500,ENDE_VON_ZWEI_SPUREN,300,true,true,102,262,128,18,71.0,148.04901960784315,225.0,1332.7238121866633,483778.74382375873,min:1  avg:24.8125  max:121,min:1  avg:34.19512195121951  max:131,min:2  avg:50.505050505050505  max:127,min:1  avg:10.636363636363637  max:104,60.0,40.0,1.4,1.2,20,0.4
eval 3,2024-11-27T23:33:19.899157100,ENDE_VON_ZWEI_SPUREN,300,true,true,115,236,108,21,69.0,144.33913043478262,207.0,1431.3859383489555,502416.4643604834,min:1  avg:23.53582554517134  max:100,min:1  avg:30.796703296703296  max:96,min:2  avg:48.64871794871795  max:115,min:1  avg:9.409448818897637  max:49,60.0,40.0,1.4,1.2,20,0.6000000000000001
eval 3,2024-11-27T23:35:56.423220900,ENDE_VON_ZWEI_SPUREN,300,true,true,108,242,106,22,70.0,142.33333333333334,216.0,1419.920308070329,495552.1875165448,min:1  avg:21.632530120481928  max:105,min:1  avg:32.19834710743802  max:105,min:2  avg:46.43112244897959  max:127,min:1  avg:9.682926829268293  max:129,60.0,40.0,1.4,1.2,20,0.8
eval 3,2024-11-27T23:38:52.386303600,ENDE_VON_ZWEI_SPUREN,300,true,true,102,272,92,13,70.0,140.38235294117646,222.0,1360.6336944018315,507516.3680118831,min:1  avg:24.216867469879517  max:154,min:1  avg:36.37567567567567  max:157,min:1  avg:48.57035175879397  max:123,min:1  avg:9.939130434782609  max:72,60.0,40.0,1.4,1.2,30,0.2
eval 3,2024-11-27T23:43:47.469979700,ENDE_VON_ZWEI_SPUREN,300,true,true,109,263,68,13,69.0,143.60550458715596,222.0,1379.9640166967997,513346.61421120947,min:1  avg:24.246153846153845  max:115,min:1  avg:36.09722222222222  max:105,min:2  avg:47.56997455470738  max:127,min:1  avg:9.79646017699115  max:74,60.0,40.0,1.4,1.2,30,0.6000000000000001
eval 3,2024-11-27T23:46:35.448887100,ENDE_VON_ZWEI_SPUREN,300,true,true,101,275,61,7,68.0,144.74257425742573,214.0,1345.9941973796026,506093.8182147306,min:1  avg:24.98442367601246  max:144,min:1  avg:34.87671232876713  max:122,min:1  avg:51.260416666666664  max:144,min:1  avg:10.52212389380531  max:74,60.0,40.0,1.4,1.2,30,0.8
eval 3,2024-11-27T23:49:14.371554400,ENDE_VON_ZWEI_SPUREN,300,true,true,107,263,97,14,70.0,143.3551401869159,213.0,1374.72862940404,507274.86425009073,min:1  avg:22.95820895522388  max:122,min:1  avg:32.09756097560975  max:115,min:1  avg:51.042929292929294  max:134,min:1  avg:9.453781512605042  max:91,60.0,40.0,1.4,1.4,10,0.2
eval 3,2024-11-27T23:52:03.327366700,ENDE_VON_ZWEI_SPUREN,300,true,true,98,277,95,13,71.0,143.8673469387755,215.0,1307.2689427490634,488918.5845881497,min:1  avg:24.867469879518072  max:144,min:1  avg:35.85558583106267  max:144,min:1  avg:49.204081632653065  max:127,min:1  avg:10.601769911504425  max:74,60.0,40.0,1.4,1.4,10,0.4
eval 3,2024-11-27T23:54:56.443098900,ENDE_VON_ZWEI_SPUREN,300,true,true,90,263,85,21,71.0,152.83333333333334,224.0,1316.931477084042,463559.87993358274,min:1  avg:24.3951367781155  max:134,min:1  avg:34.08174386920981  max:124,min:1  avg:49.83163265306123  max:127,min:1  avg:11.694444444444445  max:74,60.0,40.0,1.4,1.4,10,0.6000000000000001
eval 3,2024-11-27T23:57:48.780474400,ENDE_VON_ZWEI_SPUREN,300,true,true,102,268,92,14,68.0,143.9313725490196,214.0,1353.7301176635901,500880.1435355284,min:1  avg:22.438235294117646  max:102,min:1  avg:35.005494505494504  max:127,min:1  avg:49.85569620253165  max:139,min:1  avg:12.11320754716981  max:74,60.0,40.0,1.4,1.4,10,0.8
eval 3,2024-11-28T00:00:41.139194200,ENDE_VON_ZWEI_SPUREN,300,true,true,89,272,126,16,71.0,152.64044943820224,224.0,1298.5204968442852,468765.89936078695,min:1  avg:24.6687306501548  max:166,min:1  avg:33.93646408839779  max:127,min:1  avg:51.41860465116279  max:130,min:1  avg:10.239316239316238  max:71,60.0,40.0,1.4,1.4,20,0.2
eval 3,2024-11-28T00:03:40.431401,ENDE_VON_ZWEI_SPUREN,300,true,true,112,253,138,15,68.0,139.50892857142858,202.0,1405.710044073955,513084.1660869936,min:1  avg:20.67751479289941  max:93,min:1  avg:32.01358695652174  max:125,min:1  avg:51.21227621483376  max:125,min:1  avg:9.0  max:58,60.0,40.0,1.4,1.4,20,0.4
eval 3,2024-11-28T00:06:22.738495900,ENDE_VON_ZWEI_SPUREN,300,true,true,101,253,101,20,69.0,141.22772277227722,222.0,1392.2002983707991,492838.90562326286,min:1  avg:22.0920245398773  max:118,min:1  avg:33.575842696629216  max:132,min:1  avg:48.05384615384615  max:122,min:1  avg:10.775862068965518  max:87,60.0,40.0,1.4,1.4,20,0.6000000000000001
eval 3,2024-11-28T00:09:16.179809,ENDE_VON_ZWEI_SPUREN,300,true,true,95,265,89,16,72.0,144.62105263157895,223.0,1337.3339371549264,481440.21737577347,min:1  avg:24.209375  max:130,min:1  avg:33.46648044692738  max:128,min:1  avg:49.92764857881137  max:123,min:1  avg:11.53211009174312  max:80,60.0,40.0,1.4,1.4,20,0.8
eval 3,2024-11-28T00:12:03.074145800,ENDE_VON_ZWEI_SPUREN,300,true,true,95,262,84,20,70.0,150.68421052631578,224.0,1319.4725887796758,471051.71419434424,min:1  avg:25.791044776119403  max:142,min:1  avg:35.975806451612904  max:142,min:1  avg:46.243654822335024  max:125,min:1  avg:10.577586206896552  max:104,60.0,40.0,1.4,1.4,30,0.2
eval 3,2024-11-28T00:14:51.673433200,ENDE_VON_ZWEI_SPUREN,300,true,true,106,248,127,21,70.0,137.79245283018867,209.0,1404.2359260623175,497099.51782606036,min:1  avg:21.824615384615385  max:92,min:1  avg:33.68627450980392  max:120,min:1  avg:48.88946015424165  max:127,min:1  avg:9.892561983471074  max:115,60.0,40.0,1.4,1.4,30,0.4
eval 3,2024-11-28T00:17:25.188130100,ENDE_VON_ZWEI_SPUREN,300,true,true,109,240,97,23,70.0,135.9908256880734,218.0,1450.7057905824267,506296.3209132669,min:1  avg:20.009345794392523  max:102,min:1  avg:30.24355300859599  max:109,min:2  avg:47.83631713554987  max:113,min:1  avg:9.3515625  max:70,60.0,40.0,1.4,1.4,30,0.6000000000000001
eval 3,2024-11-28T00:20:11.198313800,ENDE_VON_ZWEI_SPUREN,300,true,true,108,256,109,17,70.0,139.37962962962962,209.0,1398.6696192759623,507717.0717971743,min:1  avg:20.40785498489426  max:101,min:1  avg:34.35635359116022  max:116,min:1  avg:49.01781170483461  max:120,min:1  avg:10.314516129032258  max:97,60.0,40.0,1.4,1.4,30,0.8
eval 3,2024-11-28T00:22:41.251671300,ENDE_VON_ZWEI_SPUREN,300,true,true,108,238,137,21,65.0,129.71296296296296,197.0,1432.2059942164224,494111.0680046657,min:1  avg:18.778125  max:103,min:1  avg:29.805714285714284  max:101,min:1  avg:45.57853403141361  max:114,min:1  avg:9.153284671532846  max:91,60.0,40.0,1.4,1.5999999999999999,10,0.2
