vehicleId, time, type, last state, creationStep, lastStep, traveledDistance, emergencyBrakes
normal_1.434,114,Car,IN_DISTANCE,1085,1199,3205.4898588917363,0,
normal_1.437,106,Car,IN_DISTANCE,1093,1199,2898.392898354482,0,
normal_1.436,107,Car,OUT_OF_DISTANCE,1092,1199,3042.4891930216327,0,
normal_1.442,94,Car,OUT_OF_DISTANCE,1105,1199,2614.5710450785855,0,
normal_1.441,96,Car,IN_DISTANCE,1103,1199,2663.9633358927586,0,
normal_1.444,89,Car,OUT_OF_DISTANCE,1110,1199,2399.348569925338,0,
normal_1.443,91,Car,UNDER_DISTANCE,1108,1199,2518.021068150859,0,
normal_1.440,99,Car,IN_DISTANCE,1100,1199,2662.124658927105,0,
normal_2.238,176,Car,FINISHED,595,771,4559.544383824185,2,
normal_2.237,168,Car,FINISHED,593,761,4552.038620542602,0,
normal_2.236,174,Car,FINISHED,590,764,4544.8106431146125,0,
normal_2.235,175,Car,FINISHED,588,763,4563.3051597135845,0,
normal_2.239,175,Car,FINISHED,598,773,4537.284767753603,0,
normal_2.274,181,Car,FINISHED,685,866,4567.938836139504,0,
normal_2.273,160,Car,FINISHED,683,843,4555.402493437144,1,
normal_2.272,167,Car,FINISHED,680,847,4546.229280071952,0,
normal_2.271,181,Car,FINISHED,678,859,4539.800103553607,0,
normal_2.278,154,Car,FINISHED,695,849,4547.329524785114,0,
normal_2.277,156,Car,FINISHED,693,849,4546.589448305668,0,
normal_2.276,150,Car,FINISHED,690,840,4564.418808294231,0,
normal_2.275,147,Car,FINISHED,688,835,4562.322224084173,0,
normal_2.270,196,Car,FINISHED,675,871,4550.423618839209,0,
normal_1.468,29,Car,IN_DISTANCE,1170,1199,773.5464856409374,0,
normal_1.467,31,Car,OUT_OF_DISTANCE,1168,1199,812.5225757036873,0,
normal_1.469,26,Car,IN_DISTANCE,1173,1199,733.0570059782096,0,
normal_1.475,10,Car,OUT_OF_DISTANCE,1189,1199,282.896678398499,0,
normal_1.474,14,Car,OUT_OF_DISTANCE,1185,1199,408.057743891122,0,
normal_1.477,6,Car,NOT_SYNCHRONIZED,1193,1199,145.18457824767356,0,
normal_1.476,9,Car,OUT_OF_DISTANCE,1190,1199,238.5139686470605,0,
normal_1.471,20,Car,IN_DISTANCE,1179,1199,556.6901355760397,0,
normal_1.470,24,Car,OUT_OF_DISTANCE,1175,1199,692.4362295544319,0,
normal_1.473,15,Car,OUT_OF_DISTANCE,1184,1199,462.54824301400237,0,
normal_1.472,17,Car,NOT_SYNCHRONIZED,1182,1199,455.7539980438852,0,
normal_2.269,152,Car,FINISHED,673,825,4533.48232550508,0,
normal_2.268,146,Car,FINISHED,670,816,4528.732628402455,0,
normal_2.263,151,Car,FINISHED,658,809,4549.40553977448,0,
normal_2.262,158,Car,FINISHED,656,814,4547.148462648562,0,
normal_2.261,197,Car,FINISHED,653,850,4549.972365069144,0,
normal_2.260,157,Car,FINISHED,650,807,4560.7028453063585,0,
normal_2.267,153,Car,FINISHED,668,821,4564.3447347064985,0,
normal_2.266,150,Car,FINISHED,665,815,4564.423784136587,0,
normal_2.265,175,Car,FINISHED,663,838,4558.671063679156,0,
normal_2.264,153,Car,FINISHED,660,813,4567.270126216266,0,
normal_1.457,55,Car,IN_DISTANCE,1144,1199,1560.6378806698206,0,
normal_1.456,59,Car,IN_DISTANCE,1140,1199,1652.865349924625,0,
normal_1.459,51,Car,IN_DISTANCE,1148,1199,1406.8450830667443,0,
normal_1.458,54,Car,IN_DISTANCE,1145,1199,1483.076203988605,0,
normal_1.464,39,Car,OUT_OF_DISTANCE,1160,1199,1127.6943459858123,0,
normal_1.463,41,Car,NOT_SYNCHRONIZED,1158,1199,1075.2026006248498,0,
normal_1.466,34,Car,OUT_OF_DISTANCE,1165,1199,853.9384284625082,0,
normal_1.465,36,Car,OUT_OF_DISTANCE,1163,1199,1016.5241302761447,0,
normal_1.460,49,Car,IN_DISTANCE,1150,1199,1326.5165818680132,0,
normal_1.462,44,Car,IN_DISTANCE,1155,1199,1256.6477988379784,0,
normal_1.461,46,Car,NOT_SYNCHRONIZED,1153,1199,1155.1960732975676,0,
normal_2.259,170,Car,FINISHED,648,818,4557.6085543185545,0,
normal_2.258,156,Car,FINISHED,645,801,4567.01352695945,0,
normal_2.257,161,Car,FINISHED,643,804,4565.325273638,0,
truck_flow.138,188,Truck,FINISHED,836,1024,4540.792280351868,0,
truck_flow.139,187,Truck,FINISHED,843,1030,4541.644466489893,0,
truck_flow.136,199,Truck,FINISHED,827,1026,4539.037002306665,0,
truck_flow.137,199,Truck,FINISHED,831,1030,4549.935703580301,0,
normal_2.212,162,Car,FINISHED,530,692,4541.157736566782,0,
truck_flow.134,200,Truck,FINISHED,815,1015,4558.651609678397,0,
normal_2.211,163,Car,FINISHED,528,691,4552.489405112585,0,
truck_flow.135,198,Truck,FINISHED,822,1020,4546.699770656683,0,
normal_1.409,172,Car,FINISHED,1025,1197,4554.4760253688055,1,
normal_2.210,165,Car,FINISHED,525,690,4554.554503492081,0,
truck_flow.132,197,Truck,FINISHED,802,999,4546.158303507954,0,
truck_flow.133,194,Truck,FINISHED,808,1002,4535.684677268412,0,
normal_1.406,175,Car,FINISHED,1020,1195,4537.277566036809,1,
normal_1.405,170,Car,FINISHED,1013,1183,4538.874866041697,0,
normal_1.408,171,Car,FINISHED,1023,1194,4552.1159966225705,0,
normal_1.407,177,Car,OUT_OF_DISTANCE,1022,1199,4433.683773999644,1,
normal_1.402,173,Car,FINISHED,1006,1179,4567.292451818624,0,
normal_1.401,176,Car,FINISHED,1004,1180,4542.27687400348,0,
normal_1.404,176,Car,FINISHED,1010,1186,4547.305932222448,0,
normal_1.403,177,Car,FINISHED,1008,1185,4556.949457706409,0,
normal_1.411,170,Car,NO_LEADER,1029,1199,4524.4000505759905,0,
normal_1.410,171,Car,FINISHED,1027,1198,4548.421295473457,0,
normal_2.205,163,Car,FINISHED,513,676,4537.6500103323415,0,
truck_flow.130,202,Truck,FINISHED,791,993,4547.828212039685,0,
normal_2.204,171,Car,FINISHED,510,681,4560.96414782513,0,
truck_flow.131,197,Truck,FINISHED,797,994,4535.820295829395,0,
normal_2.203,171,Car,FINISHED,508,679,4555.500272691535,1,
normal_2.202,165,Car,FINISHED,505,670,4552.060514780037,0,
normal_2.209,170,Car,FINISHED,523,693,4535.436045343457,0,
normal_2.208,165,Car,FINISHED,520,685,4550.749802440232,0,
normal_2.207,166,Car,FINISHED,518,684,4536.796145591442,0,
normal_2.206,161,Car,FINISHED,515,676,4556.029731731363,0,
truck_flow.127,213,Truck,FINISHED,775,988,4549.654896474926,0,
truck_flow.128,210,Truck,FINISHED,780,990,4551.135681606597,0,
truck_flow.125,220,Truck,FINISHED,764,984,4542.807658538792,0,
truck_flow.126,173,Truck,FINISHED,770,943,4558.346841246878,0,
normal_2.201,167,Car,FINISHED,503,670,4556.641152302031,0,
truck_flow.123,220,Truck,FINISHED,755,975,4558.086478044642,0,
normal_2.200,169,Car,FINISHED,500,669,4566.221341234178,1,
truck_flow.124,176,Truck,FINISHED,760,936,4550.758866540165,0,
truck_flow.121,183,Truck,FINISHED,742,925,4536.299820712721,0,
truck_flow.122,233,Truck,FINISHED,748,981,4547.55787777844,0,
truck_flow.129,205,Truck,FINISHED,786,991,4539.469939142373,0,
normal_1.400,164,Car,FINISHED,1000,1164,4552.990296544192,0,
truck_flow.120,186,Truck,FINISHED,737,923,4541.866583024228,0,
normal_2.230,159,Car,FINISHED,575,734,4544.200880556314,0,
truck_flow.116,189,Truck,FINISHED,714,903,4556.433321330479,0,
truck_flow.117,196,Truck,FINISHED,718,914,4560.404517878804,0,
truck_flow.114,198,Truck,FINISHED,702,900,4562.411313878822,0,
truck_flow.115,198,Truck,FINISHED,709,907,4544.6230445214405,0,
normal_2.234,180,Car,FINISHED,585,765,4549.794775816791,0,
truck_flow.112,193,Truck,FINISHED,689,882,4543.49224190633,0,
normal_2.233,156,Car,FINISHED,583,739,4557.415444252172,1,
truck_flow.113,199,Truck,FINISHED,695,894,4549.7325199004845,0,
normal_2.232,56,Car,COLLIDED,580,636,1527.2364509819104,0,
truck_flow.110,208,Truck,FINISHED,677,885,4542.7254128608165,0,
normal_2.231,58,Car,COLLIDED,578,636,1536.293097813625,0,
truck_flow.111,204,Truck,FINISHED,682,886,4558.879585890949,0,
normal_1.428,129,Car,IN_DISTANCE,1070,1199,3358.8333300967306,0,
normal_1.427,131,Car,UNDER_DISTANCE,1068,1199,3421.70207670152,0,
normal_1.429,74,Car,COLLIDED,1073,1147,1994.6850763221787,0,
normal_1.424,139,Car,OUT_OF_DISTANCE,1060,1199,3608.548572025749,0,
normal_1.423,141,Car,OUT_OF_DISTANCE,1058,1199,3810.147008591957,1,
truck_flow.118,195,Truck,FINISHED,725,920,4558.345287994526,0,
normal_1.426,134,Car,IN_DISTANCE,1065,1199,3654.561536781192,1,
truck_flow.119,190,Truck,FINISHED,732,922,4560.619638953546,0,
normal_1.425,136,Car,IN_DISTANCE,1063,1199,3482.2900307780747,0,
normal_1.431,121,Car,IN_DISTANCE,1078,1199,3237.9263653859734,0,
normal_1.430,124,Car,OUT_OF_DISTANCE,1075,1199,3345.949746830924,0,
normal_1.433,116,Car,IN_DISTANCE,1083,1199,3120.839553314434,0,
normal_1.432,119,Car,IN_DISTANCE,1080,1199,3324.7833946609717,0,
normal_2.227,167,Car,FINISHED,568,735,4536.60847125137,0,
normal_2.226,153,Car,FINISHED,565,718,4556.387026330705,0,
normal_2.225,156,Car,FINISHED,563,719,4534.489909948903,0,
normal_2.224,170,Car,FINISHED,561,731,4553.678966029761,1,
normal_2.229,158,Car,FINISHED,573,731,4556.837416691213,0,
normal_2.228,169,Car,FINISHED,570,739,4562.9270811204215,0,
truck_flow.105,208,Truck,FINISHED,649,857,4547.833249291025,0,
truck_flow.106,223,Truck,FINISHED,655,878,4555.424194874244,0,
truck_flow.103,217,Truck,FINISHED,638,855,4538.153572176927,0,
truck_flow.104,193,Truck,FINISHED,643,836,4542.229559463989,0,
normal_2.223,161,Car,FINISHED,559,720,4553.475914094111,0,
truck_flow.101,187,Truck,FINISHED,627,814,4558.918488619469,0,
normal_2.222,158,Car,FINISHED,557,715,4560.262740990941,0,
truck_flow.102,223,Truck,FINISHED,633,856,4555.7641004008165,0,
normal_2.221,192,Car,FINISHED,553,745,4537.66286754911,0,
normal_2.220,158,Car,FINISHED,550,708,4537.291902760836,0,
truck_flow.100,190,Truck,FINISHED,620,810,4538.802480576525,0,
normal_1.417,156,Car,IN_DISTANCE,1043,1199,3680.7628181077225,0,
normal_1.416,159,Car,IN_DISTANCE,1040,1199,3626.2615205838074,0,
normal_1.419,151,Car,OUT_OF_DISTANCE,1048,1199,4051.3680446008466,0,
normal_1.418,154,Car,OUT_OF_DISTANCE,1045,1199,4158.503964723947,0,
truck_flow.109,208,Truck,FINISHED,673,881,4541.993406313753,0,
normal_1.413,166,Car,OUT_OF_DISTANCE,1033,1199,4345.42393255968,0,
normal_1.412,169,Car,IN_DISTANCE,1030,1199,4369.508343043692,0,
truck_flow.107,209,Truck,FINISHED,660,869,4544.5747439341,0,
normal_1.415,161,Car,IN_DISTANCE,1038,1199,4327.923648729638,0,
truck_flow.108,214,Truck,FINISHED,666,880,4557.262065231308,0,
normal_1.414,163,Car,OUT_OF_DISTANCE,1036,1199,4422.828565322033,0,
normal_1.420,149,Car,IN_DISTANCE,1050,1199,3746.567960593789,0,
normal_1.422,144,Car,OUT_OF_DISTANCE,1055,1199,3860.78146537144,0,
normal_1.421,146,Car,IN_DISTANCE,1053,1199,3587.9766188096846,0,
normal_2.216,158,Car,FINISHED,542,700,4545.606814892533,1,
normal_2.215,159,Car,FINISHED,540,699,4552.928750340939,0,
normal_2.214,209,Car,FINISHED,537,746,4562.918465658449,0,
normal_2.213,181,Car,FINISHED,533,714,4548.564686366011,0,
normal_2.219,155,Car,FINISHED,548,703,4555.464895670386,1,
normal_2.218,171,Car,FINISHED,546,717,4550.554945641219,0,
normal_2.217,169,Car,FINISHED,544,713,4544.937247734718,0,
normal_2.20,168,Car,FINISHED,51,219,4565.133241358887,0,
normal_2.21,158,Car,FINISHED,53,211,4561.720314770105,0,
normal_2.22,171,Car,FINISHED,55,226,4556.201174163565,1,
truck_flow.178,127,Truck,OUT_OF_DISTANCE,1072,1199,3150.963263583611,0,
normal_2.23,179,Car,FINISHED,58,237,4566.6157251203895,0,
truck_flow.179,120,Truck,IN_DISTANCE,1079,1199,2591.9110607702555,0,
normal_2.24,161,Car,FINISHED,60,221,4535.393503465244,0,
truck_flow.176,139,Truck,OUT_OF_DISTANCE,1060,1199,3392.5549890649063,0,
normal_2.25,159,Car,FINISHED,63,222,4557.7110165597815,0,
truck_flow.177,134,Truck,NO_LEADER,1065,1199,3259.1162276662603,0,
normal_2.26,159,Car,FINISHED,65,224,4530.616318234586,0,
normal_2.27,26,Car,COLLIDED,68,94,640.4968204830033,0,
normal_2.28,44,Car,COLLIDED,70,114,1134.8307162884553,0,
normal_2.29,41,Car,COLLIDED,73,114,1144.1417063699294,0,
truck_flow.174,151,Truck,OUT_OF_DISTANCE,1048,1199,3699.1914121657387,0,
truck_flow.175,144,Truck,OUT_OF_DISTANCE,1055,1199,3455.7731400332796,0,
truck_flow.172,162,Truck,IN_DISTANCE,1037,1199,3660.644109499092,0,
truck_flow.173,157,Truck,OUT_OF_DISTANCE,1042,1199,3620.774908504406,0,
truck_flow.170,175,Truck,IN_DISTANCE,1024,1199,3730.472855179979,0,
truck_flow.171,168,Truck,OUT_OF_DISTANCE,1031,1199,3782.2494417827434,0,
normal_2.30,165,Car,FINISHED,75,240,4565.962309230293,0,
normal_2.31,160,Car,FINISHED,78,238,4552.4689986481935,0,
truck_flow.169,180,Truck,IN_DISTANCE,1019,1199,3770.3509936201713,0,
normal_2.32,161,Car,FINISHED,80,241,4546.750420935929,0,
normal_2.33,159,Car,FINISHED,83,242,4540.319244241921,0,
truck_flow.167,188,Truck,IN_DISTANCE,1011,1199,3896.698048853792,0,
normal_2.34,162,Car,FINISHED,85,247,4564.207805530641,0,
truck_flow.168,184,Truck,IN_DISTANCE,1015,1199,3810.4357854352234,0,
normal_2.35,160,Car,FINISHED,88,248,4544.977667851637,1,
truck_flow.165,201,Truck,IN_DISTANCE,998,1199,4112.661896977228,0,
normal_2.36,54,Car,COLLIDED,90,144,1684.940702646884,0,
truck_flow.166,195,Truck,IN_DISTANCE,1004,1199,3928.656573520236,0,
normal_2.37,153,Car,FINISHED,93,246,4567.805824752618,0,
normal_2.38,165,Car,FINISHED,95,260,4543.878973654003,0,
normal_2.39,151,Car,FINISHED,98,249,4553.650742833318,0,
truck_flow.163,212,Truck,IN_DISTANCE,987,1199,4390.7953751496525,0,
truck_flow.164,206,Truck,IN_DISTANCE,993,1199,4407.060866489848,0,
truck_flow.161,193,Truck,FINISHED,978,1171,4545.429012590533,0,
truck_flow.162,192,Truck,FINISHED,983,1175,4558.151716598541,0,
truck_flow.160,224,Truck,FINISHED,972,1196,4557.129725126483,0,
truck_flow.158,232,Truck,FINISHED,960,1192,4542.0660744265715,0,
truck_flow.159,191,Truck,FINISHED,965,1156,4556.565635560915,0,
truck_flow.156,240,Truck,FINISHED,949,1189,4546.874296373624,0,
truck_flow.157,210,Truck,FINISHED,955,1165,4547.560246974596,0,
truck_flow.154,229,Truck,FINISHED,937,1166,4559.336257214779,0,
truck_flow.155,188,Truck,FINISHED,943,1131,4552.517040321572,0,
truck_flow.152,235,Truck,FINISHED,925,1160,4543.82160177753,0,
truck_flow.153,232,Truck,FINISHED,930,1162,4543.836173008703,0,
truck_flow.150,242,Truck,FINISHED,915,1157,4548.759180042232,0,
truck_flow.151,206,Truck,FINISHED,921,1127,4539.334964240936,0,
truck_flow.149,219,Truck,FINISHED,909,1128,4558.4735083277355,0,
truck_flow.147,217,Truck,FINISHED,895,1112,4546.606167133755,0,
normal_2.10,154,Car,FINISHED,26,180,4555.983989872505,1,
truck_flow.148,221,Truck,FINISHED,903,1124,4544.76748864582,0,
normal_2.11,150,Car,FINISHED,28,178,4542.579157169036,0,
truck_flow.145,198,Truck,FINISHED,883,1081,4559.178172542378,0,
normal_2.12,146,Car,FINISHED,30,176,4556.427433066102,0,
truck_flow.146,211,Truck,FINISHED,888,1099,4562.632473071681,0,
normal_2.13,167,Car,FINISHED,33,200,4561.417078599192,0,
truck_flow.143,186,Truck,FINISHED,869,1055,4552.74567501207,0,
normal_2.14,152,Car,FINISHED,37,189,4531.660688352255,0,
truck_flow.144,203,Truck,FINISHED,876,1079,4556.778709099053,0,
normal_2.15,152,Car,FINISHED,39,191,4546.814178345748,0,
normal_2.16,156,Car,FINISHED,41,197,4546.200390681835,0,
normal_2.17,153,Car,FINISHED,43,196,4566.698451799082,1,
normal_2.18,167,Car,FINISHED,47,214,4535.463938284781,0,
normal_2.19,161,Car,FINISHED,49,210,4556.5156239321295,0,
truck_flow.141,188,Truck,FINISHED,856,1044,4546.051875416919,0,
truck_flow.142,185,Truck,FINISHED,862,1047,4558.159220950533,0,
truck_flow.140,187,Truck,FINISHED,849,1036,4556.330384477542,0,
normal_2.62,166,Car,FINISHED,155,321,4564.235625490835,0,
normal_2.63,168,Car,FINISHED,158,326,4551.14876593461,0,
normal_2.64,159,Car,FINISHED,160,319,4566.735333679382,0,
normal_2.65,198,Car,FINISHED,163,361,4554.908806862968,0,
