Version,Timestamp,Simuliertes Scenario,Steps,Flocking,Konsens,Fertige Fahrzeuge,Nicht fertige Fahrzeuge,Emergency Brakes,Kollisionen,min Zeit,avg Zeit,maxZeit,avg Distanz,sum Distanz,UNDER_DISTANCE,IN_DISTANCE,OUT_OF_DISTANCE,NO_LEADER,FLOCKING_DEACTIVATION_COOLDOWN,NEIGHBOR_RADIUS_FOR_TRAFFIC,MAX_MIN_DISTANCE_DIFF,COHESION_MINIMUM_UTILIZATION_OFFSET_ON_NEW_LANE,COHESION_LANE_CHANGE_COOLDOWN,seperationPercentageWhenAligmentAcellarate
eval 2,2024-11-27T21:38:46.314565600,ENDE_VON_ZWEI_SPUREN,300,true,true,100,249,140,26,70.0,149.55,254.0,1382.0149567390417,480941.2049451865,min:1  avg:26.759103641456583  max:118,min:1  avg:23.141274238227147  max:91,min:1  avg:54.125  max:134,min:1  avg:10.559322033898304  max:151,40.0,40.0,1.2,1.2,30,0.6000000000000001
eval 2,2024-11-27T21:41:22.618696900,ENDE_VON_ZWEI_SPUREN,300,true,true,92,240,159,31,70.0,137.33695652173913,221.0,1382.9948074260583,457771.2812580253,min:1  avg:26.28698224852071  max:97,min:1  avg:21.713043478260868  max:99,min:1  avg:48.54871794871795  max:129,min:1  avg:11.190909090909091  max:96,40.0,40.0,1.2,1.2,30,0.8
eval 2,2024-11-27T21:44:05.034000700,ENDE_VON_ZWEI_SPUREN,300,true,true,102,227,170,35,71.0,156.27450980392157,222.0,1416.0628677190855,464468.62061186007,min:1  avg:29.441260744985673  max:109,min:1  avg:24.41926345609065  max:117,min:1  avg:50.14357682619647  max:131,min:1  avg:10.495238095238095  max:78,40.0,40.0,1.2,1.4,10,0.2
eval 2,2024-11-27T21:46:47.053902100,ENDE_VON_ZWEI_SPUREN,300,true,true,96,222,188,41,70.0,155.1875,217.0,1442.4191844511618,457246.8814710183,min:1  avg:24.571428571428573  max:100,min:1  avg:21.821325648414987  max:90,min:1  avg:53.5  max:135,min:1  avg:10.681818181818182  max:70,40.0,40.0,1.2,1.4,10,0.4
eval 2,2024-11-27T21:49:33.069592100,ENDE_VON_ZWEI_SPUREN,300,true,true,95,239,178,32,68.0,140.78947368421052,216.0,1408.860179211571,469150.43967745313,min:1  avg:29.26822157434402  max:138,min:1  avg:20.275568181818183  max:102,min:1  avg:51.77078085642317  max:149,min:1  avg:10.588235294117647  max:87,40.0,40.0,1.2,1.4,10,0.6000000000000001
eval 2,2024-11-27T21:52:40.474067500,ENDE_VON_ZWEI_SPUREN,300,true,true,103,222,196,38,68.0,149.4368932038835,214.0,1459.7839873168714,474429.7958779832,min:1  avg:26.111747851002864  max:111,min:1  avg:21.125356125356124  max:92,min:2  avg:51.4975  max:129,min:1  avg:11.157894736842104  max:57,40.0,40.0,1.2,1.4,20,0.2
eval 2,2024-11-27T21:55:53.984332300,ENDE_VON_ZWEI_SPUREN,300,true,true,97,232,140,30,70.0,143.41237113402062,220.0,1437.9868691727665,471659.6930886674,min:1  avg:28.040114613180517  max:114,min:1  avg:22.23699421965318  max:86,min:1  avg:50.331592689295036  max:141,min:1  avg:11.875  max:94,40.0,40.0,1.2,1.4,20,0.6000000000000001
eval 2,2024-11-27T21:58:42.679324600,ENDE_VON_ZWEI_SPUREN,300,true,true,104,261,95,15,70.0,147.76923076923077,214.0,1390.7015604982532,506215.3680213642,min:1  avg:29.275862068965516  max:153,min:1  avg:24.684971098265898  max:87,min:2  avg:54.30102040816327  max:131,min:1  avg:10.62037037037037  max:70,40.0,40.0,1.2,1.4,20,0.8
eval 2,2024-11-27T22:01:33.829245200,ENDE_VON_ZWEI_SPUREN,300,true,true,94,255,175,23,67.0,148.2340425531915,222.0,1366.525839560604,476917.5180066508,min:1  avg:32.57507082152974  max:168,min:1  avg:23.378612716763005  max:102,min:1  avg:53.274809160305345  max:121,min:1  avg:11.77  max:67,40.0,40.0,1.2,1.4,30,0.2
eval 2,2024-11-27T22:04:08.990505400,ENDE_VON_ZWEI_SPUREN,300,true,true,102,230,196,31,69.0,139.14705882352942,214.0,1452.7709993859814,480867.20079675986,min:1  avg:25.537142857142857  max:102,min:1  avg:22.77936962750716  max:92,min:1  avg:49.87022900763359  max:128,min:1  avg:10.130434782608695  max:67,40.0,40.0,1.2,1.4,30,0.4
eval 2,2024-11-27T22:06:48.782807800,ENDE_VON_ZWEI_SPUREN,300,true,true,103,231,147,29,70.0,150.0097087378641,221.0,1412.6234793038477,471816.24208748515,min:1  avg:26.15929203539823  max:104,min:1  avg:21.87683284457478  max:85,min:2  avg:52.24040920716113  max:134,min:1  avg:11.034188034188034  max:79,40.0,40.0,1.2,1.4,30,0.6000000000000001
eval 2,2024-11-27T22:09:26.307199300,ENDE_VON_ZWEI_SPUREN,300,true,true,98,235,194,28,70.0,151.85714285714286,213.0,1402.8187987706328,465735.84119185014,min:1  avg:26.92982456140351  max:106,min:1  avg:22.797142857142855  max:87,min:1  avg:51.08505154639175  max:125,min:1  avg:11.61111111111111  max:90,40.0,40.0,1.2,1.4,30,0.8
eval 2,2024-11-27T22:12:06.184341800,ENDE_VON_ZWEI_SPUREN,300,true,true,93,239,166,30,68.0,152.49462365591398,228.0,1372.0381820959078,454144.6382737455,min:1  avg:28.39316239316239  max:137,min:1  avg:22.04424778761062  max:86,min:2  avg:54.426735218508995  max:141,min:1  avg:11.127272727272727  max:69,40.0,40.0,1.2,1.5999999999999999,10,0.2
eval 2,2024-11-27T22:14:41.928490700,ENDE_VON_ZWEI_SPUREN,300,true,true,95,239,166,30,71.0,142.94736842105263,211.0,1386.8538862802834,461822.3441313344,min:1  avg:27.20234604105572  max:116,min:1  avg:21.10144927536232  max:92,min:2  avg:51.82097186700767  max:152,min:1  avg:10.333333333333334  max:77,40.0,40.0,1.2,1.5999999999999999,10,0.4
eval 2,2024-11-27T22:19:12.048830,ENDE_VON_ZWEI_SPUREN,300,true,true,112,223,143,28,67.0,136.35714285714286,195.0,1484.0940963102419,497171.522263931,min:1  avg:24.273273273273272  max:102,min:1  avg:20.96439169139466  max:106,min:1  avg:49.94559585492228  max:132,min:1  avg:10.649122807017545  max:76,40.0,40.0,1.2,1.5999999999999999,10,0.8
eval 2,2024-11-27T22:21:43.352827800,ENDE_VON_ZWEI_SPUREN,300,true,true,109,229,202,27,71.0,139.29357798165137,207.0,1454.9700937453529,491779.89168592927,min:1  avg:24.925501432664756  max:94,min:1  avg:20.537790697674417  max:98,min:2  avg:47.75710594315245  max:129,min:1  avg:9.771929824561404  max:76,40.0,40.0,1.2,1.5999999999999999,20,0.2
eval 2,2024-11-27T22:24:35.332051100,ENDE_VON_ZWEI_SPUREN,300,true,true,91,241,181,31,67.0,140.1868131868132,212.0,1377.4549099159478,457315.0300920947,min:1  avg:27.991202346041057  max:101,min:1  avg:22.079646017699115  max:109,min:2  avg:50.49230769230769  max:137,min:1  avg:10.963963963963964  max:58,40.0,40.0,1.2,1.5999999999999999,20,0.4
eval 2,2024-11-27T22:27:17.351451700,ENDE_VON_ZWEI_SPUREN,300,true,true,90,236,155,33,69.0,145.92222222222222,225.0,1383.7199898633228,451092.7166954432,min:1  avg:26.6453488372093  max:126,min:1  avg:22.473372781065088  max:124,min:2  avg:53.792307692307695  max:123,min:1  avg:11.715596330275229  max:83,40.0,40.0,1.2,1.5999999999999999,20,0.6000000000000001
eval 2,2024-11-27T22:29:51.453493,ENDE_VON_ZWEI_SPUREN,300,true,true,108,233,174,24,70.0,132.69444444444446,209.0,1448.8751035998177,492617.535223938,min:1  avg:23.84971098265896  max:102,min:1  avg:21.942196531791907  max:102,min:1  avg:49.075129533678755  max:111,min:1  avg:10.652892561983471  max:108,40.0,40.0,1.2,1.5999999999999999,20,0.8
eval 2,2024-11-27T22:32:28.615389800,ENDE_VON_ZWEI_SPUREN,300,true,true,88,227,159,40,70.0,151.42045454545453,212.0,1421.3289356002874,446297.28577849024,min:1  avg:27.822349570200572  max:142,min:1  avg:22.336206896551722  max:108,min:2  avg:51.09438775510204  max:156,min:1  avg:11.464285714285714  max:90,40.0,40.0,1.2,1.5999999999999999,30,0.2
eval 2,2024-11-27T22:35:03.904788,ENDE_VON_ZWEI_SPUREN,300,true,true,98,236,191,29,69.0,138.1530612244898,213.0,1414.9094123552125,472579.74372664094,min:1  avg:27.22316384180791  max:121,min:1  avg:22.095100864553313  max:95,min:1  avg:49.30179028132992  max:130,min:1  avg:10.763157894736842  max:69,40.0,40.0,1.2,1.5999999999999999,30,0.4
eval 2,2024-11-27T22:38:07.203267300,ENDE_VON_ZWEI_SPUREN,300,true,true,100,252,126,20,68.0,150.47,222.0,1412.0806144853827,497052.3762988547,min:1  avg:30.968023255813954  max:148,min:1  avg:22.810344827586206  max:152,min:1  avg:54.49354005167959  max:140,min:1  avg:10.25  max:57,40.0,40.0,1.2,1.5999999999999999,30,0.6000000000000001
eval 2,2024-11-27T22:40:51.901466200,ENDE_VON_ZWEI_SPUREN,300,true,true,104,250,79,17,68.0,142.79807692307693,213.0,1402.8404463711372,496605.5180153826,min:1  avg:28.616071428571427  max:137,min:1  avg:22.085798816568047  max:88,min:2  avg:54.81723237597911  max:129,min:1  avg:10.277777777777779  max:81,40.0,40.0,1.2,1.5999999999999999,30,0.8
eval 2,2024-11-27T22:43:32.185491700,ENDE_VON_ZWEI_SPUREN,300,true,true,101,228,232,31,68.0,143.30693069306932,216.0,1439.6408104136087,473641.82662607724,min:1  avg:25.63323782234957  max:108,min:1  avg:23.19484240687679  max:101,min:2  avg:50.04370179948586  max:136,min:1  avg:11.03883495145631  max:70,40.0,40.0,1.2,1.7999999999999998,10,0.2
eval 2,2024-11-27T22:46:10.606473100,ENDE_VON_ZWEI_SPUREN,300,true,true,108,228,173,29,70.0,136.9814814814815,215.0,1466.3889341942684,492706.68188927416,min:1  avg:24.514285714285716  max:87,min:1  avg:23.686781609195403  max:98,min:1  avg:52.34190231362468  max:143,min:1  avg:10.547169811320755  max:99,40.0,40.0,1.2,1.7999999999999998,10,0.4
eval 2,2024-11-27T22:48:48.847965600,ENDE_VON_ZWEI_SPUREN,300,true,true,105,248,156,20,68.0,139.1238095238095,216.0,1434.4546782062769,506362.5014068157,min:1  avg:25.76  max:96,min:1  avg:23.303468208092486  max:102,min:2  avg:52.100515463917525  max:131,min:1  avg:11.278350515463918  max:70,40.0,40.0,1.2,1.7999999999999998,10,0.6000000000000001
eval 2,2024-11-27T22:51:35.693460300,ENDE_VON_ZWEI_SPUREN,300,true,true,105,256,124,15,70.0,146.16190476190476,224.0,1402.498083855633,506301.8082718835,min:1  avg:28.35276967930029  max:111,min:1  avg:21.739376770538243  max:97,min:2  avg:55.14871794871795  max:138,min:1  avg:12.096774193548388  max:113,40.0,40.0,1.2,1.7999999999999998,10,0.8
eval 2,2024-11-27T22:54:13.690679300,ENDE_VON_ZWEI_SPUREN,300,true,true,105,224,197,32,70.0,141.2,222.0,1450.711677375501,475833.43017916434,min:1  avg:25.458923512747877  max:85,min:1  avg:21.509915014164307  max:86,min:2  avg:50.04370179948586  max:133,min:1  avg:9.56910569105691  max:86,40.0,40.0,1.2,1.7999999999999998,20,0.2
eval 2,2024-11-27T22:56:50.142000400,ENDE_VON_ZWEI_SPUREN,300,true,true,101,233,144,28,71.0,151.24752475247524,218.0,1447.6556274714997,483516.97957548086,min:1  avg:28.136627906976745  max:117,min:1  avg:22.34383954154728  max:102,min:2  avg:51.708010335917315  max:124,min:1  avg:10.394736842105264  max:80,40.0,40.0,1.2,1.7999999999999998,20,0.4
eval 2,2024-11-27T22:59:35.241644700,ENDE_VON_ZWEI_SPUREN,300,true,true,100,241,193,28,70.0,147.23,230.0,1402.0315713105892,478092.76581691095,min:1  avg:25.75208913649025  max:139,min:1  avg:23.1864406779661  max:92,min:2  avg:55.86548223350254  max:124,min:1  avg:11.18018018018018  max:72,40.0,40.0,1.2,1.7999999999999998,20,0.6000000000000001
eval 2,2024-11-27T23:02:17.508408400,ENDE_VON_ZWEI_SPUREN,300,true,true,90,240,161,30,68.0,152.3,217.0,1381.2124194812377,455800.09842880844,min:1  avg:26.402857142857144  max:145,min:1  avg:21.433048433048434  max:86,min:1  avg:53.08247422680412  max:141,min:1  avg:11.854166666666666  max:91,40.0,40.0,1.2,1.7999999999999998,20,0.8
eval 2,2024-11-27T23:04:58.606752600,ENDE_VON_ZWEI_SPUREN,300,true,true,98,222,189,38,71.0,147.0408163265306,216.0,1423.4933893665846,455517.8845973071,min:1  avg:25.76923076923077  max:114,min:1  avg:21.679886685552407  max:98,min:2  avg:47.67341772151899  max:132,min:1  avg:11.621621621621621  max:81,40.0,40.0,1.2,1.7999999999999998,30,0.2
eval 2,2024-11-27T23:07:37.317507100,ENDE_VON_ZWEI_SPUREN,300,true,true,109,232,117,26,70.0,141.045871559633,211.0,1449.304920051447,494212.9777375434,min:1  avg:26.19020172910663  max:108,min:1  avg:21.92753623188406  max:102,min:2  avg:50.40512820512821  max:139,min:1  avg:10.212389380530974  max:86,40.0,40.0,1.2,1.7999999999999998,30,0.4
eval 2,2024-11-27T23:10:18.052274900,ENDE_VON_ZWEI_SPUREN,300,true,true,98,240,145,28,71.0,145.42857142857142,216.0,1398.556633949027,471313.5856408221,min:1  avg:28.01197604790419  max:136,min:1  avg:22.1  max:117,min:2  avg:54.39230769230769  max:135,min:1  avg:12.39622641509434  max:71,40.0,40.0,1.2,1.7999999999999998,30,0.6000000000000001
eval 2,2024-11-27T23:13:04.500765500,ENDE_VON_ZWEI_SPUREN,300,true,true,96,246,168,26,71.0,145.60416666666666,211.0,1394.4760489535274,476910.80874210637,min:1  avg:25.5044776119403  max:102,min:1  avg:22.60117302052786  max:87,min:2  avg:53.66240409207161  max:123,min:1  avg:10.521739130434783  max:88,40.0,40.0,1.2,1.7999999999999998,30,0.8
eval 2,2024-11-27T23:15:42.201729100,ENDE_VON_ZWEI_SPUREN,300,true,true,96,245,85,27,71.0,147.34375,214.0,1358.0853531011724,461749.0200543986,min:1  avg:22.642633228840126  max:118,min:1  avg:32.03361344537815  max:121,min:1  avg:44.49614395886889  max:115,min:1  avg:12.44954128440367  max:82,40.0,40.0,1.4,1.2,10,0.2
eval 2,2024-11-27T23:18:24.181672700,ENDE_VON_ZWEI_SPUREN,300,true,true,100,242,83,26,73.0,145.9,212.0,1374.55698399338,468723.93154174264,min:1  avg:22.29754601226994  max:116,min:1  avg:33.90807799442897  max:136,min:1  avg:47.41025641025641  max:123,min:1  avg:11.93939393939394  max:122,40.0,40.0,1.4,1.2,10,0.4
eval 2,2024-11-27T23:21:07.501569400,ENDE_VON_ZWEI_SPUREN,300,true,true,89,266,133,21,71.0,142.8314606741573,219.0,1329.167915095674,470525.4419438686,min:1  avg:23.40740740740741  max:134,min:1  avg:31.446575342465753  max:102,min:1  avg:49.412213740458014  max:135,min:1  avg:11.792792792792794  max:75,40.0,40.0,1.4,1.2,10,0.6000000000000001
eval 2,2024-11-27T23:24:17.379489100,ENDE_VON_ZWEI_SPUREN,300,true,true,101,252,93,22,69.0,147.4257425742574,231.0,1365.276922413303,481942.75361189595,min:1  avg:23.227544910179642  max:103,min:1  avg:36.23287671232877  max:121,min:1  avg:48.41730279898219  max:136,min:1  avg:12.642105263157895  max:121,40.0,40.0,1.4,1.2,20,0.2
eval 2,2024-11-27T23:26:54.250106900,ENDE_VON_ZWEI_SPUREN,300,true,true,101,246,130,23,67.0,137.1980198019802,209.0,1401.9985186285096,486493.48596409283,min:1  avg:21.319018404907975  max:108,min:1  avg:34.20809248554913  max:134,min:1  avg:45.920103092783506  max:118,min:1  avg:9.798319327731093  max:123,40.0,40.0,1.4,1.2,20,0.4
eval 2,2024-11-27T23:29:44.844578300,ENDE_VON_ZWEI_SPUREN,300,true,true,101,271,108,11,70.0,147.36633663366337,203.0,1335.4716983330463,495460.00008156017,min:1  avg:24.667673716012086  max:139,min:1  avg:34.93593314763231  max:127,min:1  avg:49.90816326530612  max:116,min:1  avg:10.657894736842104  max:70,40.0,40.0,1.4,1.2,20,0.6000000000000001
eval 2,2024-11-27T23:32:26.432581500,ENDE_VON_ZWEI_SPUREN,300,true,true,104,256,84,17,72.0,140.52884615384616,211.0,1408.1970298033734,505542.73369941104,min:1  avg:23.5875  max:112,min:1  avg:34.08988764044944  max:137,min:2  avg:46.92857142857143  max:116,min:1  avg:11.946808510638299  max:73,40.0,40.0,1.4,1.2,20,0.8
eval 2,2024-11-27T23:35:08.540716900,ENDE_VON_ZWEI_SPUREN,300,true,true,93,249,153,26,68.0,147.32258064516128,231.0,1341.895621314565,457586.4068682667,min:1  avg:24.920489296636084  max:106,min:1  avg:31.934065934065934  max:118,min:1  avg:47.80357142857143  max:117,min:1  avg:11.444444444444445  max:125,40.0,40.0,1.4,1.2,30,0.2
eval 2,2024-11-27T23:38:02.014969,ENDE_VON_ZWEI_SPUREN,300,true,true,100,271,66,12,71.0,142.9,209.0,1361.7373886506946,505204.5711894077,min:1  avg:23.613981762917934  max:138,min:1  avg:34.67590027700831  max:132,min:1  avg:49.99238578680203  max:112,min:1  avg:11.652173913043478  max:114,40.0,40.0,1.4,1.2,30,0.4
eval 2,2024-11-27T23:40:47.516545500,ENDE_VON_ZWEI_SPUREN,300,true,true,84,261,86,24,74.0,157.8452380952381,223.0,1324.7961434505319,454405.07720353245,min:1  avg:24.75075075075075  max:107,min:1  avg:33.534246575342465  max:113,min:1  avg:48.54102564102564  max:122,min:1  avg:12.340909090909092  max:78,40.0,40.0,1.4,1.2,30,0.6000000000000001
eval 2,2024-11-27T23:43:36.448423,ENDE_VON_ZWEI_SPUREN,300,true,true,105,272,126,9,70.0,136.15238095238095,210.0,1339.7506133657844,503746.2306255349,min:1  avg:23.39076923076923  max:111,min:1  avg:33.130434782608695  max:102,min:1  avg:49.20663265306123  max:116,min:1  avg:10.134453781512605  max:113,40.0,40.0,1.4,1.2,30,0.8
eval 2,2024-11-27T23:46:17.582657,ENDE_VON_ZWEI_SPUREN,300,true,true,100,255,104,19,68.0,146.23,218.0,1360.6234581958374,481660.7042013265,min:1  avg:24.3914373088685  max:103,min:1  avg:30.175  max:106,min:1  avg:50.26923076923077  max:132,min:1  avg:10.529411764705882  max:54,40.0,40.0,1.4,1.4,10,0.2
eval 2,2024-11-27T23:49:03.288188400,ENDE_VON_ZWEI_SPUREN,300,true,true,106,252,82,18,74.0,149.26415094339623,260.0,1410.3152549397805,504892.8612684414,min:1  avg:23.495384615384616  max:136,min:1  avg:36.20168067226891  max:119,min:1  avg:48.311053984575835  max:122,min:1  avg:10.424242424242424  max:154,40.0,40.0,1.4,1.4,10,0.4
eval 2,2024-11-27T23:51:34.785680500,ENDE_VON_ZWEI_SPUREN,300,true,true,109,246,85,18,66.0,139.6697247706422,215.0,1408.653705641105,498663.41179695114,min:1  avg:20.054313099041533  max:104,min:1  avg:33.554913294797686  max:108,min:1  avg:47.32390745501285  max:127,min:1  avg:10.357142857142858  max:65,40.0,40.0,1.4,1.4,10,0.6000000000000001
eval 2,2024-11-27T23:54:21.308519500,ENDE_VON_ZWEI_SPUREN,300,true,true,97,253,85,19,69.0,152.659793814433,214.0,1355.45814775417,474410.35171395954,min:1  avg:21.635802469135804  max:115,min:1  avg:33.82386363636363  max:134,min:2  avg:48.89090909090909  max:127,min:1  avg:11.0  max:76,40.0,40.0,1.4,1.4,10,0.8
eval 2,2024-11-27T23:57:03.590246900,ENDE_VON_ZWEI_SPUREN,300,true,true,105,255,85,18,68.0,142.05714285714285,221.0,1379.0461675010556,495077.574132879,min:1  avg:23.902140672782874  max:146,min:1  avg:34.144067796610166  max:139,min:1  avg:45.96419437340153  max:108,min:1  avg:11.883928571428571  max:70,40.0,40.0,1.4,1.4,20,0.2
eval 2,2024-11-27T23:59:52.031972100,ENDE_VON_ZWEI_SPUREN,300,true,true,101,255,88,22,71.0,148.56435643564356,214.0,1379.8524963464754,489847.63620299875,min:1  avg:23.09726443768997  max:115,min:1  avg:33.0414364640884  max:131,min:1  avg:46.82914572864322  max:131,min:1  avg:9.963636363636363  max:71,40.0,40.0,1.4,1.4,20,0.4
eval 2,2024-11-28T00:02:41.678433800,ENDE_VON_ZWEI_SPUREN,300,true,true,102,269,95,12,68.0,144.08823529411765,213.0,1359.352903963575,504319.9273704864,min:1  avg:24.28482972136223  max:138,min:1  avg:35.701117318435756  max:126,min:2  avg:51.576530612244895  max:123,min:1  avg:11.02061855670103  max:81,40.0,40.0,1.4,1.4,20,0.6000000000000001
eval 2,2024-11-28T00:05:21.010011400,ENDE_VON_ZWEI_SPUREN,300,true,true,99,253,78,20,71.0,147.14141414141415,221.0,1388.0518442425696,488594.2491733845,min:1  avg:21.323170731707318  max:119,min:1  avg:33.70170454545455  max:113,min:2  avg:51.41645244215938  max:132,min:1  avg:10.762376237623762  max:78,40.0,40.0,1.4,1.4,20,0.8
eval 2,2024-11-28T00:08:07.865436700,ENDE_VON_ZWEI_SPUREN,300,true,true,87,268,113,20,70.0,147.2183908045977,219.0,1275.8664006902022,452932.57224502176,min:1  avg:24.707831325301203  max:153,min:1  avg:34.440677966101696  max:132,min:1  avg:46.76903553299493  max:120,min:1  avg:12.721153846153847  max:79,40.0,40.0,1.4,1.4,30,0.2
eval 2,2024-11-28T00:11:07.504700,ENDE_VON_ZWEI_SPUREN,300,true,true,89,289,91,8,70.0,147.1011235955056,232.0,1260.0930768926473,476315.18306542066,min:1  avg:30.812121212121212  max:145,min:1  avg:35.72299168975069  max:158,min:2  avg:49.85459183673469  max:161,min:1  avg:12.096153846153847  max:84,40.0,40.0,1.4,1.4,30,0.4
eval 2,2024-11-28T00:14:01.816724,ENDE_VON_ZWEI_SPUREN,300,true,true,104,267,86,11,67.0,147.35576923076923,224.0,1353.616832887649,500838.22816843016,min:1  avg:22.081818181818182  max:139,min:1  avg:35.44198895027624  max:114,min:2  avg:51.11764705882353  max:130,min:1  avg:10.972972972972974  max:73,40.0,40.0,1.4,1.4,30,0.6000000000000001
eval 2,2024-11-28T00:16:58.674982,ENDE_VON_ZWEI_SPUREN,300,true,true,94,272,118,15,67.0,154.17021276595744,254.0,1311.8642682077227,480142.32216402655,min:1  avg:23.85757575757576  max:115,min:1  avg:34.939890710382514  max:126,min:1  avg:54.00506329113924  max:130,min:1  avg:12.387755102040817  max:108,40.0,40.0,1.4,1.4,30,0.8
eval 2,2024-11-28T00:19:43.856911500,ENDE_VON_ZWEI_SPUREN,300,true,true,107,246,115,22,70.0,147.20560747663552,213.0,1400.0219961953137,494207.7646569457,min:1  avg:22.725  max:110,min:1  avg:31.572207084468666  max:114,min:1  avg:51.07142857142857  max:147,min:1  avg:10.88679245283019  max:90,40.0,40.0,1.4,1.5999999999999999,10,0.2
eval 2,2024-11-28T00:22:29.602817,ENDE_VON_ZWEI_SPUREN,300,true,true,107,252,86,16,70.0,147.58878504672896,211.0,1401.9741128412684,501906.73239717406,min:1  avg:23.08695652173913  max:111,min:1  avg:33.37110481586402  max:131,min:1  avg:49.19121447028424  max:123,min:1  avg:10.672566371681416  max:116,40.0,40.0,1.4,1.5999999999999999,10,0.4
eval 2,2024-11-28T00:25:12.508780400,ENDE_VON_ZWEI_SPUREN,300,true,true,106,250,74,18,68.0,139.0943396226415,217.0,1422.634693792838,505035.3162964575,min:1  avg:22.940438871473354  max:122,min:1  avg:33.22677595628415  max:108,min:2  avg:47.95876288659794  max:129,min:1  avg:10.831858407079647  max:83,40.0,40.0,1.4,1.5999999999999999,10,0.6000000000000001
