Version,Timestamp,Simuliertes Scenario,Steps,Flocking,Konsens,Fertige Fahrzeuge,Nicht fertige Fahrzeuge,Emergency Brakes,Kollisionen,min Zeit,avg Zeit,maxZeit,avg Distanz,sum Distanz,UNDER_DISTANCE,IN_DISTANCE,OUT_OF_DISTANCE,NO_LEADER,FLOCKING_DEACTIVATION_COOLDOWN,NEIGHBOR_RADIUS_FOR_TRAFFIC,MAX_MIN_DISTANCE_DIFF,COHESION_MINIMUM_UTILIZATION_OFFSET_ON_NEW_LANE,COHESION_LANE_CHANGE_COOLDOWN,seperationPercentageWhenAligmentAcellarate
eval 1,2024-11-27T21:11:56.880592600,ENDE_VON_ZWEI_SPUREN,300,true,true,89,232,171,37,70.0,150.01123595505618,214.0,1384.6867755276114,444484.4549443633,min:1  avg:25.464183381088827  max:109,min:1  avg:22.579250720461093  max:103,min:1  avg:47.44670050761421  max:125,min:1  avg:10.294642857142858  max:70,20.0,40.0,1.2,1.2,10,0.2
eval 1,2024-11-27T21:14:43.013433100,ENDE_VON_ZWEI_SPUREN,300,true,true,99,245,130,25,68.0,145.7979797979798,226.0,1403.418624284263,482776.00675378647,min:1  avg:28.828488372093023  max:119,min:1  avg:23.630372492836678  max:93,min:1  avg:52.458015267175576  max:130,min:1  avg:10.930693069306932  max:66,20.0,40.0,1.2,1.2,10,0.4
eval 1,2024-11-27T21:17:36.749013,ENDE_VON_ZWEI_SPUREN,300,true,true,103,242,164,28,68.0,146.75728155339806,207.0,1408.6828974975192,484586.91673914663,min:1  avg:29.036516853932586  max:114,min:1  avg:22.63661971830986  max:105,min:2  avg:55.3609022556391  max:122,min:1  avg:11.25  max:61,20.0,40.0,1.2,1.2,10,0.6000000000000001
eval 1,2024-11-27T21:20:19.804120400,ENDE_VON_ZWEI_SPUREN,300,true,true,107,237,112,26,67.0,144.20560747663552,216.0,1433.8821505489475,491821.577638289,min:1  avg:29.05763688760807  max:128,min:1  avg:22.04335260115607  max:111,min:1  avg:50.51139240506329  max:133,min:1  avg:9.899082568807339  max:98,20.0,40.0,1.2,1.2,10,0.8
eval 1,2024-11-27T21:22:54.962331,ENDE_VON_ZWEI_SPUREN,300,true,true,106,237,161,26,73.0,139.96226415094338,207.0,1436.1290416034594,492592.2612699866,min:1  avg:27.49266862170088  max:124,min:1  avg:23.49854227405248  max:94,min:1  avg:50.61734693877551  max:149,min:1  avg:10.752808988764045  max:87,20.0,40.0,1.2,1.2,20,0.2
eval 1,2024-11-27T21:25:28.543761700,ENDE_VON_ZWEI_SPUREN,300,true,true,103,231,191,28,70.0,142.40776699029126,205.0,1443.6924850088546,480749.5975079486,min:1  avg:26.927325581395348  max:110,min:1  avg:21.579104477611942  max:82,min:1  avg:53.10362694300518  max:135,min:1  avg:9.388349514563107  max:54,20.0,40.0,1.2,1.2,20,0.4
eval 1,2024-11-27T21:28:13.405510600,ENDE_VON_ZWEI_SPUREN,300,true,true,92,244,125,31,68.0,150.3586956521739,204.0,1406.459423067782,471163.90672770696,min:1  avg:28.008849557522122  max:122,min:1  avg:21.8475073313783  max:108,min:1  avg:54.05329949238579  max:143,min:1  avg:11.411111111111111  max:61,20.0,40.0,1.2,1.2,20,0.6000000000000001
eval 1,2024-11-27T21:31:03.683312300,ENDE_VON_ZWEI_SPUREN,300,true,true,95,258,131,19,68.0,145.22105263157894,230.0,1359.3868735249382,478504.1794807782,min:1  avg:32.497058823529414  max:140,min:1  avg:22.04385964912281  max:110,min:2  avg:53.172680412371136  max:139,min:1  avg:10.795698924731182  max:80,20.0,40.0,1.2,1.2,20,0.8
eval 1,2024-11-27T21:33:44.739783600,ENDE_VON_ZWEI_SPUREN,300,true,true,99,228,237,35,66.0,143.1919191919192,210.0,1412.3893224336582,461851.30843580625,min:1  avg:30.502890173410403  max:150,min:1  avg:19.927325581395348  max:107,min:1  avg:51.25126903553299  max:127,min:1  avg:10.588235294117647  max:71,20.0,40.0,1.2,1.2,30,0.2
eval 1,2024-11-27T21:36:23.053546,ENDE_VON_ZWEI_SPUREN,300,true,true,94,229,207,36,71.0,148.09574468085106,218.0,1404.3652564136128,452205.6125651833,min:1  avg:26.595441595441596  max:107,min:1  avg:21.53142857142857  max:95,min:1  avg:50.9719387755102  max:145,min:1  avg:11.824742268041238  max:71,20.0,40.0,1.2,1.2,30,0.4
eval 1,2024-11-27T21:39:05.904187500,ENDE_VON_ZWEI_SPUREN,300,true,true,95,243,129,27,65.0,144.10526315789474,202.0,1397.36013914362,472307.72703054355,min:1  avg:28.202312138728324  max:109,min:1  avg:21.03988603988604  max:97,min:1  avg:55.8560411311054  max:141,min:1  avg:11.411764705882353  max:121,20.0,40.0,1.2,1.2,30,0.6000000000000001
eval 1,2024-11-27T21:41:56.005429800,ENDE_VON_ZWEI_SPUREN,300,true,true,95,252,158,25,70.0,151.34736842105264,233.0,1366.223676688223,474079.6158108133,min:1  avg:28.728813559322035  max:156,min:1  avg:22.304843304843306  max:98,min:2  avg:55.28426395939086  max:148,min:1  avg:10.597938144329897  max:70,20.0,40.0,1.2,1.2,30,0.8
eval 1,2024-11-27T21:44:38.126050900,ENDE_VON_ZWEI_SPUREN,300,true,true,91,249,145,30,70.0,152.47252747252747,229.0,1355.1571724086966,459398.2814465481,min:1  avg:29.266666666666666  max:104,min:1  avg:23.89518413597734  max:83,min:2  avg:49.99238578680203  max:147,min:1  avg:10.52  max:70,20.0,40.0,1.2,1.4,10,0.2
eval 1,2024-11-27T21:47:29.447565400,ENDE_VON_ZWEI_SPUREN,300,true,true,90,256,162,25,68.0,149.76666666666668,223.0,1362.3886348217384,471386.4676483215,min:1  avg:30.593023255813954  max:136,min:1  avg:22.11046511627907  max:125,min:2  avg:51.85532994923858  max:157,min:1  avg:10.166666666666666  max:57,20.0,40.0,1.2,1.4,10,0.4
eval 1,2024-11-27T21:50:12.201990300,ENDE_VON_ZWEI_SPUREN,300,true,true,90,251,116,26,68.0,143.87777777777777,218.0,1371.835246822165,466423.98391953605,min:1  avg:27.51038575667656  max:121,min:1  avg:21.686567164179106  max:104,min:1  avg:53.976863753213365  max:159,min:1  avg:11.557894736842105  max:48,20.0,40.0,1.2,1.4,10,0.6000000000000001
eval 1,2024-11-27T21:52:58.896847100,ENDE_VON_ZWEI_SPUREN,300,true,true,104,239,156,26,70.0,149.28846153846155,223.0,1408.7889056648712,481805.80573738593,min:1  avg:26.788690476190474  max:105,min:1  avg:23.279883381924197  max:133,min:1  avg:55.36061381074169  max:135,min:1  avg:11.595505617977528  max:79,20.0,40.0,1.2,1.4,10,0.8
eval 1,2024-11-27T21:55:55.289842,ENDE_VON_ZWEI_SPUREN,300,true,true,94,233,177,37,71.0,148.87234042553192,213.0,1401.3988856653398,458257.4356125661,min:1  avg:28.458923512747877  max:118,min:1  avg:21.39142857142857  max:85,min:2  avg:50.939546599496225  max:135,min:1  avg:10.174757281553399  max:83,20.0,40.0,1.2,1.4,20,0.2
eval 1,2024-11-27T21:58:48.463857900,ENDE_VON_ZWEI_SPUREN,300,true,true,103,245,169,22,67.0,147.83495145631068,222.0,1425.5209017668813,494655.7529131078,min:1  avg:29.373529411764707  max:123,min:1  avg:23.73469387755102  max:112,min:2  avg:54.339331619537276  max:157,min:1  avg:10.67741935483871  max:95,20.0,40.0,1.2,1.4,20,0.4
eval 1,2024-11-27T22:01:29.224557200,ENDE_VON_ZWEI_SPUREN,300,true,true,99,233,135,33,69.0,143.94949494949495,211.0,1416.8808177256394,468987.5506671867,min:1  avg:26.38953488372093  max:104,min:1  avg:23.91715976331361  max:94,min:1  avg:49.83206106870229  max:122,min:1  avg:10.233009708737864  max:57,20.0,40.0,1.2,1.4,20,0.6000000000000001
eval 1,2024-11-27T22:04:05.449971800,ENDE_VON_ZWEI_SPUREN,300,true,true,103,235,152,31,70.0,139.75728155339806,208.0,1415.9887048805333,477188.19354473974,min:1  avg:24.60458452722063  max:109,min:1  avg:21.441860465116278  max:83,min:1  avg:52.40954773869347  max:125,min:1  avg:9.598039215686274  max:70,20.0,40.0,1.2,1.4,20,0.8
eval 1,2024-11-27T22:07:02.006451100,ENDE_VON_ZWEI_SPUREN,300,true,true,99,244,144,29,71.0,152.94949494949495,222.0,1401.9100884837237,479453.2502614335,min:1  avg:30.929378531073446  max:130,min:1  avg:23.689944134078214  max:131,min:1  avg:52.84461152882206  max:144,min:1  avg:10.670103092783505  max:71,20.0,40.0,1.2,1.4,30,0.2
eval 1,2024-11-27T22:09:43.945543800,ENDE_VON_ZWEI_SPUREN,300,true,true,96,243,144,28,71.0,143.375,213.0,1405.0869060585462,474919.3742477886,min:1  avg:28.450581395348838  max:112,min:1  avg:24.394736842105264  max:124,min:2  avg:51.62724935732648  max:130,min:1  avg:11.221052631578948  max:101,20.0,40.0,1.2,1.4,30,0.4
eval 1,2024-11-27T22:12:25.778962900,ENDE_VON_ZWEI_SPUREN,300,true,true,96,253,122,22,71.0,152.92708333333334,217.0,1365.7062255034107,475265.7664751869,min:1  avg:30.027027027027028  max:148,min:1  avg:20.958702064896755  max:108,min:1  avg:56.248081841432224  max:148,min:1  avg:11.381443298969073  max:71,20.0,40.0,1.2,1.4,30,0.6000000000000001
eval 1,2024-11-27T22:15:13.006411,ENDE_VON_ZWEI_SPUREN,300,true,true,103,257,124,19,73.0,147.41747572815535,232.0,1380.930445527857,495754.0299445007,min:1  avg:32.064896755162245  max:132,min:1  avg:21.21875  max:123,min:1  avg:54.90886075949367  max:142,min:1  avg:11.326732673267326  max:105,20.0,40.0,1.2,1.4,30,0.8
eval 1,2024-11-27T22:17:53.012127700,ENDE_VON_ZWEI_SPUREN,300,true,true,95,233,208,32,68.0,143.8421052631579,219.0,1392.7482508272938,456821.42627135233,min:1  avg:28.06489675516224  max:115,min:1  avg:19.90615835777126  max:89,min:1  avg:53.25575447570333  max:132,min:1  avg:10.24561403508772  max:68,20.0,40.0,1.2,1.5999999999999999,10,0.2
eval 1,2024-11-27T22:20:22.809659200,ENDE_VON_ZWEI_SPUREN,300,true,true,98,214,153,39,68.0,142.42857142857142,217.0,1464.9094609301446,455586.842349275,min:1  avg:26.109467455621303  max:120,min:1  avg:19.52212389380531  max:101,min:1  avg:50.24547803617571  max:146,min:1  avg:10.145833333333334  max:92,20.0,40.0,1.2,1.5999999999999999,10,0.4
eval 1,2024-11-27T22:23:05.084829500,ENDE_VON_ZWEI_SPUREN,300,true,true,99,237,145,28,78.0,146.83838383838383,215.0,1414.1602697457345,473743.69036482106,min:1  avg:27.637462235649547  max:105,min:1  avg:23.533333333333335  max:106,min:1  avg:52.86340206185567  max:144,min:1  avg:10.174757281553399  max:84,20.0,40.0,1.2,1.5999999999999999,10,0.6000000000000001
eval 1,2024-11-27T22:25:43.361702800,ENDE_VON_ZWEI_SPUREN,300,true,true,102,218,168,35,70.0,139.18627450980392,210.0,1459.85574091676,467153.83709336317,min:1  avg:25.56508875739645  max:86,min:1  avg:22.303303303303302  max:110,min:1  avg:52.28051948051948  max:132,min:1  avg:10.330357142857142  max:71,20.0,40.0,1.2,1.5999999999999999,10,0.8
eval 1,2024-11-27T22:28:19.583087700,ENDE_VON_ZWEI_SPUREN,300,true,true,103,235,174,26,70.0,145.62135922330097,219.0,1439.2371598174238,485022.92285847187,min:1  avg:26.94674556213018  max:105,min:1  avg:21.88046647230321  max:94,min:2  avg:52.12435233160622  max:134,min:1  avg:9.035398230088495  max:56,20.0,40.0,1.2,1.5999999999999999,20,0.2
eval 1,2024-11-27T22:30:59.296152900,ENDE_VON_ZWEI_SPUREN,300,true,true,102,237,135,26,71.0,145.7941176470588,211.0,1435.1037936268801,485065.08224588545,min:1  avg:27.653958944281523  max:122,min:1  avg:22.79402985074627  max:92,min:2  avg:52.52442159383033  max:144,min:1  avg:10.48913043478261  max:71,20.0,40.0,1.2,1.5999999999999999,20,0.4
eval 1,2024-11-27T22:33:43.988915,ENDE_VON_ZWEI_SPUREN,300,true,true,85,244,160,33,70.0,147.74117647058824,232.0,1372.078722716906,451413.8997738621,min:1  avg:29.21142857142857  max:120,min:1  avg:22.060171919770774  max:109,min:1  avg:53.6234096692112  max:169,min:1  avg:10.980582524271844  max:70,20.0,40.0,1.2,1.5999999999999999,20,0.6000000000000001
eval 1,2024-11-27T22:36:16.484782900,ENDE_VON_ZWEI_SPUREN,300,true,true,106,232,134,25,68.0,142.08490566037736,208.0,1454.5868913716993,490195.78239226266,min:1  avg:26.20689655172414  max:105,min:1  avg:21.52186588921283  max:92,min:1  avg:50.68668407310705  max:144,min:1  avg:10.145454545454545  max:92,20.0,40.0,1.2,1.5999999999999999,20,0.8
eval 1,2024-11-27T22:38:58.783382600,ENDE_VON_ZWEI_SPUREN,300,true,true,91,234,146,34,68.0,149.34065934065933,227.0,1417.8652305401883,459388.33469502104,min:1  avg:26.929378531073446  max:128,min:1  avg:21.637426900584796  max:92,min:2  avg:50.27835051546392  max:137,min:1  avg:10.43010752688172  max:62,20.0,40.0,1.2,1.5999999999999999,30,0.2
eval 1,2024-11-27T22:41:50.124844400,ENDE_VON_ZWEI_SPUREN,300,true,true,101,243,110,23,71.0,150.04950495049505,217.0,1417.9778706062793,487784.3874885601,min:1  avg:29.579881656804734  max:120,min:1  avg:20.386167146974064  max:92,min:1  avg:54.437017994858614  max:132,min:1  avg:10.058823529411764  max:76,20.0,40.0,1.2,1.5999999999999999,30,0.4
eval 1,2024-11-27T22:44:39.536945700,ENDE_VON_ZWEI_SPUREN,300,true,true,95,235,129,33,70.0,149.68421052631578,214.0,1402.8613103331388,461541.37109960266,min:1  avg:28.45272206303725  max:116,min:1  avg:22.5243553008596  max:132,min:2  avg:54.24040920716113  max:134,min:1  avg:11.786516853932584  max:92,20.0,40.0,1.2,1.5999999999999999,30,0.6000000000000001
eval 1,2024-11-27T22:47:16.284878100,ENDE_VON_ZWEI_SPUREN,300,true,true,87,253,187,26,69.0,139.88505747126436,216.0,1348.5558115410831,458508.97592396825,min:1  avg:28.239067055393587  max:134,min:1  avg:20.860869565217392  max:94,min:1  avg:52.146153846153844  max:160,min:1  avg:11.076923076923077  max:70,20.0,40.0,1.2,1.5999999999999999,30,0.8
eval 1,2024-11-27T22:49:51.977720,ENDE_VON_ZWEI_SPUREN,300,true,true,90,234,181,35,74.0,144.84444444444443,210.0,1392.4140782743075,451142.16136087565,min:1  avg:27.263768115942028  max:117,min:1  avg:21.587209302325583  max:96,min:1  avg:50.370843989769824  max:125,min:1  avg:12.142857142857142  max:98,20.0,40.0,1.2,1.7999999999999998,10,0.2
eval 1,2024-11-27T22:52:39.015246300,ENDE_VON_ZWEI_SPUREN,300,true,true,99,236,151,31,70.0,141.75757575757575,216.0,1430.7238273126165,477861.7583224139,min:1  avg:28.13081395348837  max:114,min:1  avg:20.369747899159663  max:88,min:1  avg:52.96683673469388  max:138,min:1  avg:10.486725663716815  max:105,20.0,40.0,1.2,1.7999999999999998,10,0.4
eval 1,2024-11-27T22:55:33.815514400,ENDE_VON_ZWEI_SPUREN,300,true,true,97,243,145,29,75.0,142.340206185567,223.0,1420.2371964440229,481460.4095945238,min:1  avg:29.128205128205128  max:121,min:1  avg:22.62608695652174  max:92,min:1  avg:52.8506329113924  max:137,min:1  avg:9.854368932038835  max:75,20.0,40.0,1.2,1.7999999999999998,10,0.6000000000000001
eval 1,2024-11-27T22:58:26.375722,ENDE_VON_ZWEI_SPUREN,300,true,true,99,251,102,20,74.0,150.12121212121212,223.0,1398.243563638118,489385.24727334135,min:1  avg:29.30635838150289  max:152,min:1  avg:23.608069164265128  max:104,min:1  avg:53.700258397932814  max:143,min:1  avg:11.12087912087912  max:83,20.0,40.0,1.2,1.7999999999999998,10,0.8
eval 1,2024-11-27T23:01:13.787237700,ENDE_VON_ZWEI_SPUREN,300,true,true,101,240,143,26,67.0,144.7128712871287,220.0,1419.2919515079852,482559.26351271494,min:1  avg:30.185294117647057  max:130,min:1  avg:22.276967930029155  max:100,min:1  avg:50.051150895140665  max:149,min:1  avg:10.44  max:70,20.0,40.0,1.2,1.7999999999999998,20,0.2
eval 1,2024-11-27T23:04:02.655312100,ENDE_VON_ZWEI_SPUREN,300,true,true,105,234,156,27,70.0,147.0095238095238,214.0,1446.8838242880242,489046.7326093522,min:1  avg:27.529411764705884  max:150,min:1  avg:21.862973760932945  max:114,min:2  avg:54.02577319587629  max:141,min:1  avg:9.634615384615385  max:111,20.0,40.0,1.2,1.7999999999999998,20,0.4
eval 1,2024-11-27T23:06:40.223615,ENDE_VON_ZWEI_SPUREN,300,true,true,105,235,89,24,71.0,141.57142857142858,207.0,1443.1599613398698,490674.38685555576,min:1  avg:27.949101796407184  max:115,min:1  avg:22.01466275659824  max:99,min:2  avg:54.29090909090909  max:134,min:1  avg:10.31  max:211,20.0,40.0,1.2,1.7999999999999998,20,0.6000000000000001
eval 1,2024-11-27T23:09:26.994763500,ENDE_VON_ZWEI_SPUREN,300,true,true,89,248,142,26,68.0,143.0561797752809,220.0,1371.8360741025772,462308.7569725685,min:1  avg:29.026785714285715  max:149,min:1  avg:21.3026706231454  max:88,min:1  avg:55.41602067183462  max:134,min:1  avg:11.196078431372548  max:75,20.0,40.0,1.2,1.7999999999999998,20,0.8
eval 1,2024-11-27T23:12:09.271423900,ENDE_VON_ZWEI_SPUREN,300,true,true,87,244,181,32,68.0,143.24137931034483,225.0,1379.4889283130415,456610.8352716167,min:1  avg:27.943019943019944  max:134,min:1  avg:21.461095100864554  max:99,min:2  avg:50.69035532994924  max:143,min:1  avg:13.0625  max:73,20.0,40.0,1.2,1.7999999999999998,30,0.2
eval 1,2024-11-27T23:14:48.071401400,ENDE_VON_ZWEI_SPUREN,300,true,true,104,230,172,32,67.0,145.83653846153845,219.0,1452.8886895995718,483811.93363665737,min:1  avg:26.1699716713881  max:102,min:1  avg:22.448179271708682  max:96,min:2  avg:50.46582278481013  max:145,min:1  avg:11.0  max:162,20.0,40.0,1.2,1.7999999999999998,30,0.4
eval 1,2024-11-27T23:17:17.732342600,ENDE_VON_ZWEI_SPUREN,300,true,true,98,241,133,24,67.0,146.3877551020408,213.0,1412.2088822854644,478738.8110947724,min:1  avg:29.02102102102102  max:121,min:1  avg:22.906906906906908  max:124,min:1  avg:49.752604166666664  max:181,min:1  avg:11.010752688172044  max:78,20.0,40.0,1.2,1.7999999999999998,30,0.6000000000000001
eval 1,2024-11-27T23:19:59.366199600,ENDE_VON_ZWEI_SPUREN,300,true,true,99,253,106,20,70.0,148.37373737373738,231.0,1386.5742452114703,486687.5600692261,min:1  avg:28.783475783475783  max:111,min:1  avg:23.9054441260745  max:103,min:1  avg:52.676923076923075  max:140,min:1  avg:10.252747252747254  max:91,20.0,40.0,1.2,1.7999999999999998,30,0.8
eval 1,2024-11-27T23:22:46.940720800,ENDE_VON_ZWEI_SPUREN,300,true,true,99,249,120,22,68.0,151.67676767676767,227.0,1361.2499696341965,472353.7394630662,min:1  avg:25.6355421686747  max:114,min:1  avg:33.05449591280654  max:116,min:1  avg:47.18814432989691  max:108,min:1  avg:10.628865979381443  max:55,20.0,40.0,1.4,1.2,10,0.2
eval 1,2024-11-27T23:25:42.045631900,ENDE_VON_ZWEI_SPUREN,300,true,true,104,269,128,12,71.0,152.6153846153846,221.0,1344.724488265656,501582.23412308964,min:1  avg:26.6  max:146,min:1  avg:35.4375  max:148,min:1  avg:50.97974683544304  max:156,min:1  avg:10.376344086021506  max:89,20.0,40.0,1.4,1.2,10,0.4
eval 1,2024-11-27T23:28:31.615350800,ENDE_VON_ZWEI_SPUREN,300,true,true,90,270,127,18,71.0,153.44444444444446,216.0,1320.3945986025053,474021.6608982994,min:1  avg:24.861538461538462  max:151,min:1  avg:33.273480662983424  max:124,min:2  avg:51.17302798982188  max:134,min:1  avg:10.0  max:80,20.0,40.0,1.4,1.2,10,0.6000000000000001
eval 1,2024-11-27T23:31:15.518644,ENDE_VON_ZWEI_SPUREN,300,true,true,92,265,95,17,67.0,144.27173913043478,220.0,1314.1928228732581,469166.83776575315,min:1  avg:24.959752321981423  max:119,min:1  avg:31.770773638968482  max:116,min:1  avg:49.48963730569948  max:144,min:1  avg:11.59375  max:70,20.0,40.0,1.4,1.2,10,0.8
eval 1,2024-11-27T23:34:00.316596900,ENDE_VON_ZWEI_SPUREN,300,true,true,109,253,123,18,71.0,144.40366972477065,213.0,1392.0476573812912,503921.2519720274,min:1  avg:24.18867924528302  max:131,min:1  avg:33.96675900277008  max:141,min:1  avg:49.61868686868687  max:139,min:1  avg:9.25233644859813  max:76,20.0,40.0,1.4,1.2,20,0.2
eval 1,2024-11-27T23:36:53.643761900,ENDE_VON_ZWEI_SPUREN,300,true,true,94,273,96,15,68.0,144.3404255319149,216.0,1317.9322637200132,482363.20852152485,min:1  avg:26.027950310559007  max:140,min:1  avg:34.53370786516854  max:127,min:1  avg:48.21065989847716  max:151,min:1  avg:10.09433962264151  max:65,20.0,40.0,1.4,1.2,20,0.4
eval 1,2024-11-27T23:39:38.085637,ENDE_VON_ZWEI_SPUREN,300,true,true,83,256,77,27,67.0,156.14457831325302,234.0,1321.614753323143,446705.78662322235,min:1  avg:25.45398773006135  max:131,min:1  avg:32.25561797752809  max:159,min:1  avg:48.39641943734016  max:163,min:1  avg:10.320754716981131  max:99,20.0,40.0,1.4,1.2,20,0.6000000000000001
eval 1,2024-11-27T23:42:25.721514500,ENDE_VON_ZWEI_SPUREN,300,true,true,98,256,64,19,69.0,147.66326530612244,220.0,1366.105384416474,482235.2006990153,min:1  avg:23.371875  max:98,min:1  avg:35.686980609418285  max:118,min:2  avg:49.048843187660665  max:123,min:1  avg:9.741935483870968  max:66,20.0,40.0,1.4,1.2,20,0.8
eval 1,2024-11-27T23:45:16.225205500,ENDE_VON_ZWEI_SPUREN,300,true,true,92,260,119,25,68.0,148.34782608695653,213.0,1346.795800467997,472725.32596426696,min:1  avg:24.091185410334347  max:147,min:1  avg:32.94182825484764  max:117,min:1  avg:50.0678391959799  max:138,min:1  avg:10.39047619047619  max:73,20.0,40.0,1.4,1.2,30,0.2
eval 1,2024-11-27T23:48:06.791194700,ENDE_VON_ZWEI_SPUREN,300,true,true,91,260,84,21,68.0,146.0,216.0,1335.8583237452813,468886.2716345937,min:1  avg:25.426332288401255  max:110,min:1  avg:34.261971830985914  max:164,min:1  avg:49.864102564102566  max:135,min:1  avg:11.053191489361701  max:55,20.0,40.0,1.4,1.2,30,0.4
eval 1,2024-11-27T23:50:55.129193,ENDE_VON_ZWEI_SPUREN,300,true,true,104,259,90,16,79.0,150.15384615384616,203.0,1363.2677720612996,493502.93348619045,min:1  avg:22.659375  max:149,min:1  avg:35.083333333333336  max:138,min:1  avg:49.11479591836735  max:123,min:1  avg:9.92  max:80,20.0,40.0,1.4,1.2,30,0.6000000000000001
eval 1,2024-11-27T23:53:48.639839900,ENDE_VON_ZWEI_SPUREN,300,true,true,102,261,53,16,67.0,146.04901960784315,212.0,1388.5085970289952,502640.11212449626,min:1  avg:23.196923076923078  max:131,min:1  avg:35.02191780821918  max:134,min:1  avg:49.753807106598984  max:118,min:1  avg:9.405405405405405  max:93,20.0,40.0,1.4,1.2,30,0.8
eval 1,2024-11-27T23:56:34.464614900,ENDE_VON_ZWEI_SPUREN,300,true,true,101,270,75,13,70.0,149.7029702970297,269.0,1362.493580233287,504122.62468631624,min:1  avg:25.492354740061163  max:136,min:1  avg:35.452777777777776  max:143,min:1  avg:49.98979591836735  max:142,min:1  avg:11.278481012658228  max:167,20.0,40.0,1.4,1.4,10,0.2
eval 1,2024-11-27T23:59:16.601185500,ENDE_VON_ZWEI_SPUREN,300,true,true,101,241,116,27,67.0,148.0,213.0,1407.0692850580278,479810.62620478746,min:1  avg:23.561514195583594  max:106,min:1  avg:32.23184357541899  max:130,min:1  avg:49.81122448979592  max:126,min:1  avg:8.854368932038835  max:85,20.0,40.0,1.4,1.4,10,0.4
eval 1,2024-11-28T00:02:15.839015800,ENDE_VON_ZWEI_SPUREN,300,true,true,94,284,78,8,72.0,156.74468085106383,228.0,1297.501352472148,489158.0098819998,min:1  avg:26.94495412844037  max:155,min:1  avg:35.7574931880109  max:138,min:1  avg:52.44245524296675  max:141,min:1  avg:10.303921568627452  max:72,20.0,40.0,1.4,1.4,10,0.6000000000000001
eval 1,2024-11-28T00:05:10.419327400,ENDE_VON_ZWEI_SPUREN,300,true,true,92,276,113,14,69.0,158.7826086956522,231.0,1287.83459320826,473923.13030063966,min:1  avg:26.28358208955224  max:151,min:1  avg:35.385245901639344  max:132,min:1  avg:50.923469387755105  max:157,min:1  avg:11.141414141414142  max:69,20.0,40.0,1.4,1.4,10,0.8
eval 1,2024-11-28T00:07:46.802753500,ENDE_VON_ZWEI_SPUREN,300,true,true,103,229,141,32,69.0,140.81553398058253,239.0,1419.0224679164348,469696.4368803399,min:1  avg:20.886153846153846  max:155,min:1  avg:32.544444444444444  max:136,min:1  avg:45.150127226463106  max:130,min:1  avg:11.237623762376238  max:70,20.0,40.0,1.4,1.4,20,0.2
eval 1,2024-11-28T00:10:36.433776200,ENDE_VON_ZWEI_SPUREN,300,true,true,98,246,91,25,74.0,147.5408163265306,218.0,1368.2753695146293,469318.4517435179,min:1  avg:22.039634146341463  max:99,min:1  avg:32.857541899441344  max:111,min:2  avg:46.88265306122449  max:116,min:1  avg:10.29126213592233  max:74,20.0,40.0,1.4,1.4,20,0.4
eval 1,2024-11-28T00:13:33.741258600,ENDE_VON_ZWEI_SPUREN,300,true,true,100,250,69,22,71.0,142.03,216.0,1380.8084649861262,483282.96274514415,min:1  avg:22.126543209876544  max:125,min:1  avg:33.061797752808985  max:127,min:1  avg:49.77948717948718  max:127,min:1  avg:10.263636363636364  max:74,20.0,40.0,1.4,1.4,20,0.6000000000000001
eval 1,2024-11-28T00:16:35.533348500,ENDE_VON_ZWEI_SPUREN,300,true,true,101,267,81,13,68.0,141.52475247524754,218.0,1363.346606545217,500348.2046020946,min:1  avg:23.272727272727273  max:150,min:1  avg:32.81142857142857  max:152,min:1  avg:49.19847328244275  max:120,min:1  avg:11.731958762886597  max:79,20.0,40.0,1.4,1.4,20,0.8
eval 1,2024-11-28T00:19:22.680533,ENDE_VON_ZWEI_SPUREN,300,true,true,80,267,127,25,70.0,152.2875,242.0,1287.152037351572,445354.6049236439,min:1  avg:28.679012345679013  max:149,min:1  avg:34.49299719887955  max:147,min:1  avg:49.47715736040609  max:137,min:1  avg:11.978494623655914  max:51,20.0,40.0,1.4,1.4,30,0.2
eval 1,2024-11-28T00:22:09.519514800,ENDE_VON_ZWEI_SPUREN,300,true,true,101,258,106,17,68.0,143.87128712871288,222.0,1379.1766104448257,495124.4031496924,min:1  avg:23.616613418530353  max:132,min:1  avg:32.96638655462185  max:146,min:2  avg:49.796915167095115  max:142,min:1  avg:12.175257731958762  max:88,20.0,40.0,1.4,1.4,30,0.4
eval 1,2024-11-28T00:25:04.488717800,ENDE_VON_ZWEI_SPUREN,300,true,true,102,266,82,14,68.0,147.77450980392157,223.0,1372.9401160341579,505241.96270057006,min:1  avg:25.181538461538462  max:149,min:1  avg:34.21917808219178  max:114,min:2  avg:51.32994923857868  max:125,min:1  avg:10.255102040816327  max:57,20.0,40.0,1.4,1.4,30,0.6000000000000001
eval 1,2024-11-28T00:27:59.978554800,ENDE_VON_ZWEI_SPUREN,300,true,true,94,277,84,12,68.0,148.10638297872342,227.0,1322.6308086747194,489373.39920964616,min:1  avg:25.782334384858043  max:130,min:1  avg:35.77197802197802  max:135,min:2  avg:50.57760814249364  max:147,min:1  avg:11.40566037735849  max:84,20.0,40.0,1.4,1.4,30,0.8
