Version,Timestamp,Simuliertes Szenario,Steps,Flocking,Fertige Fahrzeuge,Emergency Brakes,Kollisionen,avg Zeit,avg Distanz in Metern,UNDER_DISTANCE,IN_DISTANCE,OUT_OF_DISTANCE,NO_LEADER,Flocking Config
3.3.0 ohne Consensus,2024-10-08T19:13:56.429405500,BAUSTELLE,500,true,320,3,0,186.23833333333334,1613.6400650585304,min:1  avg:7.5588235294117645  max:62,min:1  avg:172.8237288135593  max:235,min:1  avg:14.910550458715596  max:219,min:1  avg:4.643962848297214  max:218,Radius: 400 Cooldown: 20 MinOffset: 1.6
3.3.0 ohne Consensus,2024-10-08T19:16:59.893364200,BAUSTELLE,500,true,320,7,1,185.2003311258278,1606.5834057201737,min:1  avg:7.956204379562044  max:49,min:1  avg:171.5600676818951  max:234,min:1  avg:16.180778032036613  max:218,min:1  avg:4.643962848297214  max:219,Radius: 400 Cooldown: 20 MinOffset: 1.6
3.0.0 mit Consensus,2024-10-08T19:26:37.884103300,DREISPURIGE_AUTOBAHN,500,true,324,279,34,152.0142857142857,3339.0665026500424,min:1  avg:12.565836298932384  max:142,min:1  avg:42.65944881889764  max:177,min:1  avg:75.4780316344464  max:187,min:1  avg:16.0  max:109,Radius: 400 Cooldown: 20 MinOffset: 1.6
3.3.0 mit Consensus,2024-10-08T19:32:56.255098,DREISPURIGE_AUTOBAHN,500,true,345,283,23,155.37777777777777,3437.233266464366,min:1  avg:13.88013698630137  max:105,min:1  avg:41.304597701149426  max:167,min:1  avg:80.37699115044248  max:206,min:1  avg:4.559322033898305  max:102,Radius: 400 Cooldown: 20 MinOffset: 1.6
3.3.0 mit Consensus,2024-10-08T19:35:22.784935400,BAUSTELLE,500,true,420,0,6,132.48067226890757,1765.336273577634,min:1  avg:45.883381924198254  max:227,min:1  avg:77.99142367066895  max:221,min:1  avg:46.246498599439775  max:207,min:1  avg:5.363636363636363  max:69,Radius: 400 Cooldown: 20 MinOffset: 1.6
3.3.0 mit Consensus,2024-10-08T19:38:27.451470100,BAUSTELLE,500,true,423,0,3,131.9660441426146,1783.3190537109917,min:1  avg:49.6  max:197,min:1  avg:76.35652173913043  max:198,min:1  avg:43.47631578947368  max:203,min:1  avg:2.0555555555555554  max:13,Radius: 400 Cooldown: 20 MinOffset: 1.6
3.0 ohne Consens ohne flocking,2024-10-08T19:46:38.053751500,DREISPURIGE_AUTOBAHN,500,false,255,0,0,193.26121794871796,2876.2163936085312,min:-1  avg:-1.0  max:-1,min:-1  avg:-1.0  max:-1,min:-1  avg:-1.0  max:-1,min:-1  avg:-1.0  max:-1,Radius: 400 Cooldown: 20 MinOffset: 1.6
3.0 ohne Consens ohne flocking,2024-10-08T19:53:33.747555200,DREISPURIGE_AUTOBAHN,500,false,258,0,0,192.2273449920509,2898.9034082560524,min:-1  avg:-1.0  max:-1,min:-1  avg:-1.0  max:-1,min:-1  avg:-1.0  max:-1,min:-1  avg:-1.0  max:-1,Radius: 400 Cooldown: 20 MinOffset: 1.6
3.0 ohne Consens ohne flocking,2024-10-08T19:55:41.307672200,BAUSTELLE,500,false,233,0,0,206.45192307692307,1491.469542646313,min:-1  avg:-1.0  max:-1,min:-1  avg:-1.0  max:-1,min:-1  avg:-1.0  max:-1,min:-1  avg:-1.0  max:-1,Radius: 400 Cooldown: 20 MinOffset: 1.6
3.0 ohne Consens ohne flocking,2024-10-08T19:57:47.340480400,BAUSTELLE,500,false,242,0,0,206.95247148288973,1508.0155365728522,min:-1  avg:-1.0  max:-1,min:-1  avg:-1.0  max:-1,min:-1  avg:-1.0  max:-1,min:-1  avg:-1.0  max:-1,Radius: 400 Cooldown: 20 MinOffset: 1.6
3.0,2024-10-08T20:53:42.412023900,CIRCLE,500,true,98,4,71,170.08857142857144,1813.8745242062187,min:1  avg:45.30869565217391  max:236,min:1  avg:45.47727272727273  max:199,min:1  avg:61.88721804511278  max:278,min:1  avg:10.234848484848484  max:111,Radius: 400 Cooldown: 20 MinOffset: 1.6
3.0,2024-10-09T00:30:44.967516100,ENDE_EINER_SPUR,500,true,288,0,37,146.20554649265907,1694.7062515886357,min:1  avg:22.50602409638554  max:130,min:1  avg:22.333333333333332  max:98,min:1  avg:28.157894736842106  max:85,min:4  avg:46.0  max:67,Radius: 10.0 Cooldown: 10.0 MinNumber: 2.0 Speed Perc: 0.3
3.0,2024-10-09T00:37:23.217842900,ENDE_EINER_SPUR,500,true,284,0,37,148.52124183006535,1679.705228274765,min:1  avg:21.308641975308642  max:102,min:1  avg:11.928571428571429  max:80,min:1  avg:43.8235294117647  max:95,min:1  avg:17.263157894736842  max:79,Radius: 10.0 Cooldown: 10.0 MinNumber: 2.0 Speed Perc: 0.3
3.0,2024-10-09T00:43:30.175752900,ENDE_EINER_SPUR,500,true,287,0,42,143.76058631921825,1680.3106998008686,min:1  avg:17.73404255319149  max:120,min:1  avg:13.095238095238095  max:109,min:1  avg:18.652173913043477  max:76,min:2  avg:26.4  max:77,Radius: 10.0 Cooldown: 10.0 MinNumber: 3.0 Speed Perc: 0.3
