vehicleId, time, type, last state, creationStep, lastStep, traveledDistance, emergencyBrakes
normal_1.451,36,Car,IN_DISTANCE,1163,1199,191.8018742303126,0,
normal_1.450,30,Car,COLLIDED,1161,1191,173.1078690725587,0,
normal_2.249,179,Car,FINISHED,623,802,2348.8639846822834,0,
normal_2.248,182,Car,FINISHED,620,802,2359.542931367155,0,
normal_2.247,332,Car,FINISHED,618,950,2366.863607503378,0,
normal_2.246,174,Car,FINISHED,615,789,2368.524206446043,0,
normal_2.241,173,Car,FINISHED,603,776,2342.7233237137234,2,
normal_2.240,174,Car,FINISHED,600,774,2343.914736506937,1,
normal_2.245,178,Car,FINISHED,613,791,2347.891465134968,0,
normal_2.244,177,Car,FINISHED,610,787,2346.979955891646,0,
normal_2.243,176,Car,FINISHED,608,784,2343.21166199506,0,
normal_2.242,223,Car,FINISHED,605,828,2370.025252656956,1,
normal_1.439,65,Car,UNDER_DISTANCE,1134,1199,290.1008950719614,0,
normal_1.438,67,Car,OUT_OF_DISTANCE,1132,1199,514.011242418421,0,
normal_1.435,78,Car,UNDER_DISTANCE,1121,1199,314.1839206668981,0,
normal_1.434,84,Car,OUT_OF_DISTANCE,1115,1199,515.5071544963819,0,
normal_1.437,71,Car,IN_DISTANCE,1128,1199,300.70574110831416,0,
normal_1.436,75,Car,OUT_OF_DISTANCE,1124,1199,534.9016557042352,0,
normal_1.200,145,Car,FINISHED,500,645,2347.274906164551,0,
normal_1.442,54,Car,OUT_OF_DISTANCE,1145,1199,340.4415150542839,0,
normal_0.19,87,Car,FINISHED,55,142,2363.122250800632,0,
normal_1.441,59,Car,IN_DISTANCE,1140,1199,276.8748540201597,0,
normal_0.18,87,Car,FINISHED,52,139,2370.634628416341,0,
normal_1.202,180,Car,FINISHED,505,685,2351.897903870092,1,
normal_1.444,50,Car,UNDER_DISTANCE,1149,1199,252.36437315196196,0,
normal_0.17,78,Car,FINISHED,51,129,2356.485595266705,0,
normal_1.201,151,Car,FINISHED,503,654,2370.3014911927553,1,
normal_1.443,52,Car,IN_DISTANCE,1147,1199,263.7528905692521,0,
normal_0.16,77,Car,FINISHED,48,125,2338.99964125626,0,
normal_0.15,83,Car,FINISHED,47,130,2357.0069385373913,0,
normal_0.14,52,Car,COLLIDED,45,97,1571.2952916186014,0,
normal_1.440,60,Car,OUT_OF_DISTANCE,1139,1199,493.3401814696195,0,
normal_0.13,54,Car,COLLIDED,43,97,1581.402875487775,1,
normal_0.12,75,Car,FINISHED,39,114,2352.9693795425037,0,
normal_2.238,173,Car,FINISHED,595,768,2363.434930532729,2,
normal_0.11,85,Car,FINISHED,37,122,2361.06809904183,0,
normal_2.237,319,Car,FINISHED,593,912,2369.16555172017,0,
normal_0.10,78,Car,FINISHED,33,111,2357.8826534438585,0,
normal_2.236,173,Car,FINISHED,590,763,2349.507593060428,1,
normal_2.235,168,Car,FINISHED,588,756,2367.9872484676985,0,
normal_2.239,173,Car,FINISHED,598,771,2356.353590199428,0,
normal_2.274,186,Car,FINISHED,685,871,2333.025778042684,0,
normal_2.273,183,Car,FINISHED,683,866,2348.7949107785084,0,
normal_2.272,189,Car,FINISHED,680,869,2354.146333749907,0,
normal_2.271,187,Car,FINISHED,678,865,2353.234292950329,0,
normal_2.278,320,Car,FINISHED,695,1015,2341.851202450702,1,
normal_2.277,184,Car,FINISHED,693,877,2347.0070775469685,0,
normal_2.276,186,Car,FINISHED,690,876,2366.5450234916316,0,
normal_2.275,185,Car,FINISHED,688,873,2354.3580437457817,0,
normal_1.229,325,Car,FINISHED,573,898,2361.4807870187083,0,
