vehicleId, time, type, last state, creationStep, lastStep, traveledDistance, emergencyBrakes
truck_flow.132,115,Truck,FINISHED,704,819,2787.696101569214,0,
truck_flow.133,123,Truck,FINISHED,708,831,2787.3148317930054,0,
normal_1.406,120,Car,FINISHED,1016,1136,2780.8791608226247,1,
normal_1.405,8,Car,COLLIDED,1014,1022,192.0070824718996,0,
normal_1.408,122,Car,FINISHED,1022,1144,2777.1343850581907,0,
normal_1.407,53,Car,COLLIDED,1018,1071,1116.079506755812,0,
normal_1.402,116,Car,FINISHED,1006,1122,2771.6830091436045,0,
normal_1.401,7,Car,COLLIDED,1004,1011,137.5939800803053,0,
normal_1.404,18,Car,COLLIDED,1010,1028,402.9327572042118,0,
normal_1.403,116,Car,FINISHED,1008,1124,2770.628872293556,0,
normal_1.411,121,Car,FINISHED,1028,1149,2794.4022403421723,0,
normal_1.410,123,Car,FINISHED,1027,1150,2771.225490963918,1,
normal_2.205,36,Car,COLLIDED,513,549,707.9257161559385,1,
truck_flow.130,111,Truck,FINISHED,692,803,2766.9472696708585,0,
normal_2.204,125,Car,FINISHED,510,635,2797.1147986670653,2,
truck_flow.131,118,Truck,FINISHED,698,816,2785.5911499506083,0,
normal_2.203,129,Car,FINISHED,508,637,2767.3726327636427,1,
normal_2.202,125,Car,FINISHED,505,630,2778.398160789283,1,
normal_2.209,121,Car,FINISHED,523,644,2774.5321189315227,0,
normal_2.208,126,Car,FINISHED,520,646,2795.651634313454,0,
normal_2.207,120,Car,FINISHED,518,638,2784.7456377683757,1,
normal_2.206,126,Car,FINISHED,515,641,2789.875065099841,0,
truck_flow.127,134,Truck,FINISHED,677,811,2776.55,0,
truck_flow.128,121,Truck,FINISHED,683,804,2791.5031125424275,0,
truck_flow.125,118,Truck,FINISHED,666,784,2779.840308477082,0,
truck_flow.126,116,Truck,FINISHED,672,788,2770.8863726263485,0,
normal_2.201,122,Car,FINISHED,503,625,2776.6949398029346,0,
truck_flow.123,125,Truck,FINISHED,655,780,2777.968770805637,0,
normal_2.200,122,Car,FINISHED,500,622,2778.3447221072015,0,
truck_flow.124,121,Truck,FINISHED,660,781,2766.034229361417,0,
truck_flow.121,129,Truck,FINISHED,646,775,2779.768993772816,0,
truck_flow.122,121,Truck,FINISHED,650,771,2785.6386164491014,0,
truck_flow.129,125,Truck,FINISHED,688,813,2781.9546538183295,0,
normal_1.400,115,Car,FINISHED,1001,1116,2764.417571008152,1,
truck_flow.120,125,Truck,FINISHED,640,765,2779.634413826221,0,
normal_2.230,124,Car,FINISHED,575,699,2781.4320533233426,0,
truck_flow.116,120,Truck,FINISHED,620,740,2770.6709925390333,0,
truck_flow.117,125,Truck,FINISHED,624,749,2784.934109304103,0,
truck_flow.114,130,Truck,FINISHED,609,739,2788.832320918866,0,
truck_flow.115,112,Truck,FINISHED,613,725,2786.5290408557976,0,
normal_2.234,123,Car,FINISHED,585,708,2780.183560115918,0,
truck_flow.112,144,Truck,FINISHED,598,742,2775.704771002264,0,
normal_2.233,67,Car,COLLIDED,583,650,1337.0754857459096,0,
truck_flow.113,111,Truck,FINISHED,603,714,2782.832052711461,0,
normal_2.232,120,Car,FINISHED,580,700,2765.0074069693355,0,
truck_flow.110,124,Truck,FINISHED,587,711,2783.786529676038,0,
normal_2.231,37,Car,COLLIDED,578,615,784.9219270957976,0,
truck_flow.111,119,Truck,FINISHED,593,712,2767.6319699976493,0,
normal_1.428,115,Car,FINISHED,1072,1187,2774.853029682804,1,
normal_1.427,113,Car,FINISHED,1070,1183,2771.611255502748,1,
normal_1.429,116,Car,FINISHED,1074,1190,2770.24322795288,0,
normal_1.424,117,Car,FINISHED,1060,1177,2785.986050510356,0,
normal_1.423,112,Car,FINISHED,1058,1170,2779.529075815144,1,
truck_flow.118,129,Truck,FINISHED,630,759,2779.790322672767,1,
normal_1.426,115,Car,FINISHED,1065,1180,2784.5572670999154,0,
truck_flow.119,120,Truck,FINISHED,635,755,2774.204263469746,0,
normal_1.425,117,Car,FINISHED,1064,1181,2763.5270757492344,0,
normal_1.431,109,Car,FINISHED,1080,1189,2790.488279662005,0,
normal_1.430,114,Car,FINISHED,1075,1189,2775.138236916726,0,
normal_1.433,110,Car,FINISHED,1083,1193,2793.367290066704,0,
normal_1.432,115,Car,FINISHED,1082,1197,2771.1477213763856,0,
normal_2.227,131,Car,FINISHED,568,699,2776.3407016667597,1,
normal_2.226,126,Car,FINISHED,565,691,2791.794802083864,3,
normal_2.225,117,Car,FINISHED,563,680,2764.8486581999377,0,
normal_2.224,122,Car,FINISHED,560,682,2783.684753080022,0,
normal_2.229,128,Car,FINISHED,573,701,2769.3142004742076,0,
normal_2.228,125,Car,FINISHED,570,695,2765.137923742739,0,
truck_flow.105,123,Truck,FINISHED,562,685,2789.8793512419993,0,
truck_flow.106,121,Truck,FINISHED,566,687,2791.398697939936,0,
truck_flow.103,123,Truck,FINISHED,551,674,2790.025630758384,0,
truck_flow.104,118,Truck,FINISHED,557,675,2774.9913840962236,0,
truck_flow.101,124,Truck,FINISHED,540,664,2777.8378826155126,0,
normal_2.223,139,Car,FINISHED,558,697,2784.0926344606787,0,
truck_flow.102,127,Truck,FINISHED,545,672,2775.970916981454,0,
normal_2.222,120,Car,FINISHED,555,675,2776.027621046168,0,
normal_2.221,103,Car,COLLIDED,553,656,2229.2715455446887,0,
truck_flow.100,135,Truck,FINISHED,533,668,2777.0192026924524,0,
normal_2.220,131,Car,FINISHED,550,681,2795.1054597651896,2,
normal_1.417,113,Car,FINISHED,1043,1156,2785.0085580393575,1,
normal_1.416,118,Car,FINISHED,1040,1158,2779.102427064123,0,
normal_1.419,113,Car,FINISHED,1048,1161,2776.1787726615603,1,
normal_1.418,114,Car,FINISHED,1045,1159,2779.358356522901,1,
truck_flow.109,127,Truck,FINISHED,581,708,2780.2247096026254,0,
normal_1.413,116,Car,FINISHED,1034,1150,2766.8543459320226,0,
normal_1.412,118,Car,FINISHED,1030,1148,2791.9645971551868,2,
truck_flow.107,125,Truck,FINISHED,570,695,2774.440140773984,0,
normal_1.415,31,Car,COLLIDED,1038,1069,695.5534934024739,1,
truck_flow.108,116,Truck,FINISHED,575,691,2783.7242616186923,0,
normal_1.414,116,Car,FINISHED,1036,1152,2787.0326527647994,1,
normal_1.420,13,Car,COLLIDED,1050,1063,318.54135525143494,0,
normal_1.422,116,Car,FINISHED,1055,1171,2760.4487403270296,0,
normal_1.421,114,Car,FINISHED,1053,1167,2782.1264759144883,3,
normal_2.216,121,Car,FINISHED,540,661,2773.990496368744,0,
normal_2.215,120,Car,FINISHED,538,658,2788.210945798685,0,
normal_2.214,118,Car,FINISHED,535,653,2763.4829031570575,2,
normal_2.213,123,Car,FINISHED,533,656,2782.207584904905,0,
