Version,Timestamp,Simuliertes Szenario,Steps,Flocking,Fertige Fahrzeuge,Emergency Brakes,Kollisionen,avg Zeit,avg Distanz in Metern,UNDER_DISTANCE,IN_DISTANCE,OUT_OF_DISTANCE,NO_LEADER,Flocking Config
3.0,2024-10-08T12:27:00.759119300,ENDE_EINER_SPUR,300,true,168,32,10,110.51399491094148,1629.8542821264887,min:1  avg:7.338709677419355  max:24,min:1  avg:43.63323782234957  max:90,min:1  avg:65.18041237113403  max:149,min:1  avg:7.297752808988764  max:116,Radius: 400 Cooldown: 10 MinOffset: 1.4
3.0,2024-10-08T12:29:38.268610400,ENDE_EINER_SPUR,300,true,165,31,7,113.58701298701298,1601.4844283124755,min:1  avg:11.15126050420168  max:40,min:1  avg:39.96944444444444  max:96,min:1  avg:66.84334203655352  max:161,min:1  avg:7.0271739130434785  max:118,Radius: 400 Cooldown: 10 MinOffset: 1.5
3.0,2024-10-08T12:32:16.703212100,ENDE_EINER_SPUR,300,true,165,33,4,113.72609819121448,1595.7430395629237,min:1  avg:7.618257261410788  max:37,min:1  avg:43.812849162011176  max:105,min:1  avg:66.58792650918635  max:151,min:1  avg:7.5  max:116,Radius: 400 Cooldown: 10 MinOffset: 1.6
3.0,2024-10-08T12:34:53.586316300,ENDE_EINER_SPUR,300,true,174,35,4,114.1082474226804,1595.5674430485483,min:1  avg:9.482758620689655  max:49,min:1  avg:42.112947658402206  max:93,min:1  avg:67.17493472584856  max:150,min:1  avg:6.764705882352941  max:117,Radius: 400 Cooldown: 10 MinOffset: 1.7000000000000002
3.0,2024-10-08T12:37:51.347803800,ENDE_EINER_SPUR,300,true,163,43,4,118.99195710455764,1540.4165155736005,min:1  avg:14.775862068965518  max:63,min:1  avg:40.77873563218391  max:117,min:1  avg:70.1584699453552  max:159,min:1  avg:7.2824858757062145  max:117,Radius: 400 Cooldown: 10 MinOffset: 1.8000000000000003
3.0,2024-10-08T12:40:39.304427200,ENDE_EINER_SPUR,300,true,163,40,3,115.24870466321244,1590.9803922036663,min:1  avg:10.0  max:48,min:1  avg:43.29608938547486  max:95,min:1  avg:66.79265091863518  max:149,min:1  avg:7.569832402234637  max:116,Radius: 400 Cooldown: 20 MinOffset: 1.4
3.0,2024-10-08T12:43:29.957611300,ENDE_EINER_SPUR,300,true,163,36,2,120.05555555555556,1535.3190238448924,min:1  avg:11.626506024096386  max:55,min:1  avg:43.34188034188034  max:97,min:1  avg:71.39782016348774  max:151,min:1  avg:7.196629213483146  max:122,Radius: 400 Cooldown: 20 MinOffset: 1.5
3.0,2024-10-08T12:46:19.384755200,ENDE_EINER_SPUR,300,true,160,55,6,118.45013477088949,1650.2466217445256,min:1  avg:8.721774193548388  max:38,min:1  avg:43.438235294117646  max:111,min:1  avg:70.80054644808743  max:142,min:1  avg:7.5523255813953485  max:118,Radius: 400 Cooldown: 20 MinOffset: 1.6
3.0,2024-10-08T12:49:04.291861200,ENDE_EINER_SPUR,300,true,167,43,9,113.6948717948718,1614.2393228560884,min:1  avg:6.873983739837398  max:25,min:1  avg:43.766937669376695  max:101,min:1  avg:65.73316062176166  max:170,min:1  avg:7.318681318681318  max:119,Radius: 400 Cooldown: 20 MinOffset: 1.7000000000000002
3.0,2024-10-08T12:51:48.982757800,ENDE_EINER_SPUR,300,true,172,39,3,114.93782383419689,1570.084073545812,min:1  avg:10.088235294117647  max:41,min:1  avg:41.44915254237288  max:93,min:1  avg:68.47905759162303  max:150,min:1  avg:7.327868852459017  max:116,Radius: 400 Cooldown: 20 MinOffset: 1.8000000000000003
3.0,2024-10-08T12:54:35.780447700,ENDE_EINER_SPUR,300,true,175,20,1,118.27604166666667,1561.2137419661838,min:1  avg:9.188841201716738  max:48,min:1  avg:46.96883852691218  max:89,min:1  avg:68.57486631016043  max:163,min:1  avg:6.512953367875648  max:121,Radius: 400 Cooldown: 30 MinOffset: 1.4
3.0,2024-10-08T12:57:20.268793700,ENDE_EINER_SPUR,300,true,176,34,5,113.79795396419438,1603.4217390811382,min:1  avg:7.878923766816143  max:26,min:1  avg:46.83045977011494  max:117,min:1  avg:66.27154046997389  max:142,min:1  avg:6.832432432432433  max:116,Radius: 400 Cooldown: 30 MinOffset: 1.5
3.0,2024-10-08T13:00:02.952024800,ENDE_EINER_SPUR,300,true,166,36,6,113.35549872122762,1617.842430507549,min:1  avg:9.054852320675106  max:33,min:1  avg:42.94084507042253  max:99,min:1  avg:66.75193798449612  max:147,min:1  avg:7.329608938547486  max:116,Radius: 400 Cooldown: 30 MinOffset: 1.6
3.0,2024-10-08T13:02:46.498792300,ENDE_EINER_SPUR,300,true,164,40,2,117.15384615384616,1550.7364108704317,min:1  avg:12.34959349593496  max:51,min:1  avg:39.15942028985507  max:107,min:1  avg:71.65135135135135  max:152,min:1  avg:7.440677966101695  max:141,Radius: 400 Cooldown: 30 MinOffset: 1.7000000000000002
3.0,2024-10-08T13:05:25.103135,ENDE_EINER_SPUR,300,true,177,34,14,108.37064676616916,1616.849868139613,min:1  avg:7.946188340807175  max:33,min:1  avg:45.25222551928783  max:99,min:1  avg:64.72519083969466  max:139,min:1  avg:7.005376344086022  max:118,Radius: 400 Cooldown: 30 MinOffset: 1.8000000000000003
3.0,2024-10-08T13:07:58.761105300,ENDE_EINER_SPUR,300,true,179,30,13,106.68844221105527,1654.8979104509,min:1  avg:6.57487922705314  max:26,min:1  avg:46.81137724550898  max:102,min:1  avg:61.82741116751269  max:133,min:1  avg:6.695876288659794  max:117,Radius: 400 Cooldown: 40 MinOffset: 1.4
3.0,2024-10-08T13:17:16.415979600,ENDE_EINER_SPUR,300,true,164,37,5,118.8515625,1612.3797875024782,min:1  avg:10.267441860465116  max:31,min:1  avg:45.64887640449438  max:99,min:1  avg:67.73015873015873  max:137,min:1  avg:7.653409090909091  max:116,Radius: 400 Cooldown: 40 MinOffset: 1.5
3.0,2024-10-08T13:20:14.983096600,ENDE_EINER_SPUR,300,true,176,29,5,112.71282051282051,1574.6781585583815,min:1  avg:11.768518518518519  max:53,min:1  avg:43.19822485207101  max:114,min:1  avg:68.08994708994709  max:154,min:1  avg:6.742105263157895  max:116,Radius: 400 Cooldown: 40 MinOffset: 1.6
3.0,2024-10-08T13:23:11.757077300,ENDE_EINER_SPUR,300,true,169,38,5,114.3514211886305,1584.6051396272896,min:1  avg:7.864197530864198  max:28,min:1  avg:41.58100558659218  max:88,min:1  avg:69.06544502617801  max:145,min:1  avg:6.855614973262032  max:120,Radius: 400 Cooldown: 40 MinOffset: 1.7000000000000002
