vehicleId, time, type, last state, creationStep, lastStep, traveledDistance, emergencyBrakes
normal_0.231,151,Car,FINISHED,883,1034,2356.6088696705506,0,
normal_0.230,158,Car,FINISHED,874,1032,2366.4682040613025,0,
normal_1.259,447,Car,NOT_SYNCHRONIZED,752,1199,927.124610573772,0,
normal_1.258,451,Car,NOT_SYNCHRONIZED,748,1199,943.6383271575543,0,
normal_1.266,174,Car,FINISHED,784,958,2359.2131547598465,0,
normal_1.265,178,Car,FINISHED,778,956,2356.2418515924114,0,
normal_1.268,168,Car,FINISHED,792,960,2363.701969395808,0,
normal_1.267,234,Car,FINISHED,787,1021,2354.6742038283073,0,
normal_1.262,163,Car,FINISHED,767,930,2346.0106448608076,0,
normal_1.261,436,Car,NOT_SYNCHRONIZED,763,1199,892.0161360963039,0,
normal_1.264,425,Car,NOT_SYNCHRONIZED,774,1199,874.9613839904448,0,
normal_1.263,249,Car,FINISHED,770,1019,2348.8355771996276,0,
normal_1.260,441,Car,NOT_SYNCHRONIZED,758,1199,909.088452795186,0,
normal_0.229,162,Car,FINISHED,871,1033,2348.5114127144016,0,
normal_0.228,156,Car,FINISHED,861,1017,2343.36933902282,0,
normal_0.227,157,Car,FINISHED,859,1016,2363.5389626052192,0,
normal_0.226,158,Car,FINISHED,851,1009,2363.834297135285,0,
normal_2.252,307,Car,FINISHED,645,952,2351.0203803141635,0,
normal_2.251,308,Car,FINISHED,642,950,2345.231118998719,0,
normal_2.250,309,Car,FINISHED,640,949,2368.314055807258,0,
normal_2.256,304,Car,FINISHED,655,959,2341.40990699364,0,
normal_2.255,305,Car,FINISHED,653,958,2366.4967517937125,0,
normal_2.254,305,Car,FINISHED,651,956,2359.969602518296,0,
normal_2.253,418,Car,FINISHED,648,1066,2363.339453660909,0,
normal_1.208,676,Car,NOT_SYNCHRONIZED,523,1199,1695.4742279296431,0,
normal_1.207,680,Car,NOT_SYNCHRONIZED,519,1199,1740.0345737450198,0,
normal_1.209,673,Car,NOT_SYNCHRONIZED,526,1199,1649.6317920195456,0,
normal_1.204,689,Car,NOT_SYNCHRONIZED,510,1199,2261.987237246375,0,
normal_1.203,691,Car,NOT_SYNCHRONIZED,508,1199,2310.8741241436705,0,
normal_1.206,682,Car,NOT_SYNCHRONIZED,517,1199,2064.7510106915215,0,
normal_1.205,686,Car,NOT_SYNCHRONIZED,513,1199,2113.2178838256714,0,
normal_1.211,666,Car,NOT_SYNCHRONIZED,533,1199,1395.1307816764333,0,
normal_1.210,670,Car,NOT_SYNCHRONIZED,529,1199,1419.322950183806,0,
normal_1.213,657,Car,NOT_SYNCHRONIZED,542,1199,1356.3881965256955,0,
normal_1.212,662,Car,NOT_SYNCHRONIZED,537,1199,1373.984576791349,0,
normal_2.249,306,Car,FINISHED,637,943,2365.7109966317507,0,
normal_2.248,307,Car,FINISHED,634,941,2360.582762888218,0,
normal_2.247,308,Car,FINISHED,631,939,2354.809218599076,0,
normal_2.246,306,Car,FINISHED,628,934,2344.642757885067,0,
normal_2.241,312,Car,FINISHED,614,926,2337.086414362029,0,
normal_2.240,313,Car,FINISHED,611,924,2349.4125253691354,0,
normal_2.245,306,Car,FINISHED,626,932,2340.3734943892246,0,
normal_2.244,332,Car,FINISHED,622,954,2356.2891672000146,0,
normal_2.243,311,Car,FINISHED,620,931,2363.869533914212,0,
normal_2.242,319,Car,FINISHED,617,936,2351.78400362697,0,
normal_1.200,688,Car,FINISHED,500,1188,2355.7302334093797,0,
normal_0.19,131,Car,FINISHED,60,191,2348.6286363452,0,
normal_0.18,128,Car,FINISHED,55,183,2359.6225545600437,0,
normal_1.202,688,Car,FINISHED,506,1194,2347.972767478412,0,
normal_0.17,127,Car,FINISHED,54,181,2353.263178058349,0,
normal_1.201,689,Car,FINISHED,503,1192,2340.8560957919844,0,
normal_0.16,126,Car,FINISHED,49,175,2352.081900189543,0,
normal_0.15,136,Car,FINISHED,47,183,2356.600046117004,0,
normal_0.14,126,Car,FINISHED,43,169,2350.7196952154727,0,
normal_0.13,122,Car,FINISHED,42,164,2352.3769191880197,0,
normal_0.12,137,Car,FINISHED,37,174,2364.672535382563,0,
normal_2.238,310,Car,FINISHED,605,915,2342.1290634562274,0,
normal_0.11,97,Car,FINISHED,36,133,2344.494732370136,0,
normal_2.237,312,Car,FINISHED,602,914,2366.8169721234926,0,
normal_0.10,115,Car,FINISHED,32,147,2359.0331316554125,0,
normal_2.236,309,Car,FINISHED,600,909,2341.566296098972,0,
normal_2.235,311,Car,FINISHED,597,908,2360.1505922836695,0,
normal_2.239,314,Car,FINISHED,608,922,2341.3124403040524,0,
normal_2.274,305,Car,FINISHED,700,1005,2346.5069036577897,0,
normal_2.273,305,Car,FINISHED,698,1003,2342.448983193344,0,
normal_2.272,304,Car,FINISHED,695,999,2352.339669718761,0,
normal_2.271,309,Car,FINISHED,693,1002,2366.2359296010773,0,
normal_2.278,304,Car,FINISHED,710,1014,2344.5495318721187,0,
normal_2.277,310,Car,FINISHED,708,1018,2361.083029204404,0,
normal_2.276,306,Car,FINISHED,705,1011,2362.868434513369,0,
normal_2.275,306,Car,FINISHED,703,1009,2359.2216336633755,0,
normal_1.229,567,Car,NOT_SYNCHRONIZED,632,1199,1199.796563593968,0,
normal_1.226,162,Car,FINISHED,620,782,2363.3034286662587,0,
normal_2.270,306,Car,FINISHED,690,996,2370.6363549116745,0,
normal_1.225,584,Car,NOT_SYNCHRONIZED,615,1199,1217.0783590337846,0,
normal_1.228,570,Car,NOT_SYNCHRONIZED,629,1199,1208.5923569478668,0,
normal_1.227,201,Car,FINISHED,625,826,2359.5615184982466,0,
normal_1.233,546,Car,NOT_SYNCHRONIZED,653,1199,1172.6597594701748,0,
normal_1.232,552,Car,NOT_SYNCHRONIZED,647,1199,1181.6968372296128,0,
normal_1.235,536,Car,NOT_SYNCHRONIZED,663,1199,1155.1226889072198,0,
normal_1.234,541,Car,NOT_SYNCHRONIZED,658,1199,1163.7705451655943,0,
normal_1.231,558,Car,NOT_SYNCHRONIZED,641,1199,1190.9315213143275,0,
normal_1.230,172,Car,FINISHED,636,808,2358.882465432276,0,
normal_2.269,306,Car,FINISHED,688,994,2363.2265984275923,0,
normal_2.268,322,Car,FINISHED,685,1007,2352.4514413755223,0,
normal_2.263,311,Car,FINISHED,673,984,2364.373422349598,0,
normal_2.262,305,Car,FINISHED,670,975,2356.3669450530615,0,
normal_2.261,305,Car,FINISHED,668,973,2348.104997464334,0,
normal_2.260,305,Car,FINISHED,665,970,2367.1778201753636,0,
normal_2.267,314,Car,FINISHED,683,997,2346.2097146799224,0,
normal_2.266,310,Car,FINISHED,680,990,2348.764193041417,0,
normal_2.265,310,Car,FINISHED,678,988,2351.258316219975,0,
normal_2.264,303,Car,FINISHED,675,978,2359.615504267363,0,
normal_1.219,615,Car,NOT_SYNCHRONIZED,584,1199,1270.0757265557945,0,
normal_1.218,623,Car,NOT_SYNCHRONIZED,576,1199,1280.2352309300513,0,
normal_1.215,644,Car,NOT_SYNCHRONIZED,555,1199,1319.3506458638617,0,
normal_1.214,651,Car,NOT_SYNCHRONIZED,548,1199,1336.8803092562434,0,
normal_1.217,630,Car,NOT_SYNCHRONIZED,569,1199,1292.1172268403368,0,
normal_1.216,637,Car,NOT_SYNCHRONIZED,562,1199,1303.8883138843353,0,
normal_1.222,597,Car,NOT_SYNCHRONIZED,602,1199,1241.930322055724,0,
normal_1.221,602,Car,NOT_SYNCHRONIZED,597,1199,1251.0533663121844,0,
normal_1.224,588,Car,NOT_SYNCHRONIZED,611,1199,1225.4511449123265,0,
normal_1.223,593,Car,NOT_SYNCHRONIZED,606,1199,1233.5913391899676,0,
normal_1.220,607,Car,NOT_SYNCHRONIZED,592,1199,1261.117232797582,0,
normal_2.259,308,Car,FINISHED,663,971,2342.7527520044596,0,
normal_2.258,306,Car,FINISHED,660,966,2361.118922043034,0,
normal_2.257,306,Car,FINISHED,658,964,2355.9385986113693,0,
truck_flow.138,106,Truck,NOT_SYNCHRONIZED,1093,1199,1369.9515538735993,0,
truck_flow.139,95,Truck,NOT_SYNCHRONIZED,1104,1199,1252.2101765443992,0,
truck_flow.136,128,Truck,NOT_SYNCHRONIZED,1071,1199,1836.1976869405116,0,
truck_flow.137,115,Truck,NOT_SYNCHRONIZED,1084,1199,1505.8699280257158,0,
normal_2.212,295,Car,FINISHED,530,825,2368.260399841802,0,
truck_flow.134,148,Truck,NOT_SYNCHRONIZED,1051,1199,2220.814201798151,0,
